stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_name,location_type
37.900271,,-122.069876,831862,,Oakland Blvd/Almond Ave,0
37.896987,,-122.070261,831863,,1357 Oakland Blvd,0
37.962563,,-122.029747,83794,,1080 San Miguel Rd,0
37.998957,,-122.053111,83795,,Solano Way/Marsh Dr,0
37.995237,,-122.052887,83796,,Solano Way/Hilltop Rd,0
37.992563,,-122.049642,83797,,Solano Way/Solano Ct,0
37.960047,,-122.028675,83790,,San Miguel Rd/Tioga Rd,0
37.958424,,-122.027881,83791,,San Miguel Rd/Galloway Dr,0
37.95764,,-122.026927,83792,,San Miguel Rd/Galloway Dr,0
37.960199,,-122.028515,83793,,San Miguel Rd/Tioga Rd,0
37.990595,,-122.045306,83798,,Solano Way/Westgate Ave,0
37.989544,,-122.041936,83799,,Solano Way/Grant St,0
37.979969,,-122.055866,83646,,John Glenn Dr/Concord Ave,0
37.97815,,-122.05437,83647,,John Glenn Dr/Burnett Ave,0
37.984017,,-122.035723,83644,,Grant St/High School Ave,0
37.980085,,-122.055706,83645,,John Glenn Dr/Concord Ave,0
37.986379,,-122.039128,83642,,Grant St/Mildred St,0
37.98431,,-122.037562,83643,,Grant St/Gill Dr,0
37.985871,,-122.038564,83640,,Grant St/Karren St,0
37.987637,,-122.039578,83641,,Grant St/Fairfield Ave,0
37.954914,,-121.953242,83648,,Kirker Pass Rd/Olive Dr,0
37.955119,,-121.953529,83649,,Kirker Pass Rd/Olive Dr,0
37.767337,,-121.968929,831644,,Executive Pkwy/Bishop Dr,0
37.767159,,-121.968791,831645,,Executive Pkwy/Bishop Dr,0
37.76889,,-121.964517,831646,,Executive Pkwy Between Bishop/Camino Ramon,0
37.728942,,-121.925806,831647,,9199 Fircrest Ln,0
37.783077,,-121.938316,831640,,Crow Canyon Rd/Shoreline Dr,0
37.787869,,-121.946167,831641,,Crow Canyon Rd/Canyon Crest Dr,0
37.785121,,-121.943233,831642,,Crow Canyon Rd/Canyon Crest Dr,0
37.769203,,-121.964448,831643,,Executive Pkwy Between Camino Ramon/Bishop,0
37.728138,,-121.924799,831648,,Fircrest Ln/Craydon Cir,0
37.729655,,-121.926024,831649,,Fircrest Ln/Dogwood Pl,0
37.894765,,-122.06182,831886,,S California Blvd/Botelho Dr,0
37.897766,,-122.057714,831885,,S Broadway/Mt Diablo Blvd,0
37.893807,,-122.055263,831882,,S Broadway/Newell Ave,0
37.893932,,-122.054919,831883,,S Broadway/Newell Ave,0
37.897222,,-122.057403,831880,,S Broadway/Mt Diablo Blvd,0
37.896343,,-122.063303,831888,,S California Blvd Between Mt Diablo/Olympic,0
37.894381,,-122.061888,831889,,S California Blvd/Botelho Dr,0
37.931732,,-122.058842,831509,,Oak Rd/I 680 Nb On Ramp,0
37.882826,,-122.188304,831407_merged_422181201,,Orinda Way/Orinda Community Center,0
37.933602,,-122.073007,831503,,Oak Park Blvd/Patterson Blvd,0
37.933246,,-122.062198,831507,,Oak Park Blvd/Pleasant Valley Dr,0
37.933075,,-122.064495,831505,,Oak Park Blvd/Via Del Sol,0
37.933605,,-122.069987,831504,,Oak Park Blvd/Monte Cresta Dr,0
37.94808,,-122.067023,831476,,Gregory Ln/Moiso Ln,0
37.948073,,-122.064507,831475,,Gregory Ln/Cleaveland Rd,0
37.948094,,-122.060693,831474,,Gregory Ln/Contra Costa Blvd,0
37.945195,,-122.059907,831473,,Monument Blvd/Contra Costa Blvd,0
37.958607,,-122.058215,831472,,Longbrook Way/Ellinwood Dr,0
37.956921,,-122.057201,831471,,400 Longbrook Way,0
37.971404,,-122.064818,831470,,Golf Club Rd/College Dr,0
37.947964,,-122.076121,831479,,Gregory Ln Between Helen Rd/Brandon Rd,0
37.948002,,-122.073318,831478,,Gregory Ln/Kahrs Ave,0
37.835075,,-121.978488,831099,,Diablo Rd/Green Valley Rd,0
37.800957,,-121.933164,831098,,Camino Tassajara/Wood Ranch Dr,0
37.798697,,-121.918868,831091,,Camino Tassajara/Tassajara Village,0
37.805054,,-121.945203,831090,,Camino Tassajara/Creekside Ave,0
37.798919,,-121.917687,831092,,Camino Tassajara/Tassajara Ranch Dr,0
38.007363,,-122.130501,831259,,Alhambra Ave/Bertola St,0
38.004971,,-122.130898,831258,,Alhambra Ave/C St,0
37.999804,,-122.131793,831257,,Alhambra Ave/G St,0
37.995976,,-122.132198,831256,,3850 Alhambra Ave,0
37.992285,,-122.130522,831255,,Alhambra Ave/Walnut Ave,0
37.986962,,-122.127969,831254,,Alhambra Ave/Alhambra Way,0
37.983497,,-122.124018,831253,,Alhambra Ave/Phylis Ter,0
37.982918,,-122.116374,831252,,Alhambra Ave/John Muir Rd,0
37.974934,,-122.108484,831251,,Alhambra Ave/Macalvey Dr,0
37.97103,,-122.10566,831250,,Alhambra Ave/Wildcroft Dr,0
37.983875,,-122.046769,832230,,2425 Bisso Ln,0
37.941065,,-122.021614,83819,,Treat Blvd/Blarney Ave,0
37.943137,,-122.018572,83818,,Treat Blvd/San Simeon Dr,0
37.958635,,-121.997708,83813,,Treat Blvd/Lancelot Dr,0
37.962205,,-121.994321,83812,,Treat Blvd/Bel Air Dr,0
37.964266,,-122.031024,83811,,Systron Dr/Monument Blvd,0
37.963999,,-122.030886,83810,,Systron Dr/Monument Blvd,0
37.945619,,-122.014898,83817,,Treat Blvd/San Miguel Rd,0
37.946762,,-122.012728,83816,,Treat Blvd/Navaronne Way,0
37.951994,,-122.005459,83815,,Treat Blvd/Thompson Rd,0
37.955466,,-122.001854,83814,,Treat Blvd/Cowell Rd,0
37.877081,,-122.07132,831873,,Rossmoor Pkwy/Tice Valley Blvd,0
37.879415,,-122.075019,831872,,Rolling Hills Dr/Tice Valley Blvd,0
37.909151,,-122.067467,831870,,1670 Riviera Ave,0
37.891189,,-122.049003,831877,,San Miguel Dr/Blackwood Dr,0
37.892792,,-122.051829,831876,,San Miguel Dr/El Mirador,0
37.891358,,-122.049072,831875,,San Miguel Dr/Blackwood Dr,0
37.879438,,-122.036902,831874,,Rudgear Rd/Youngs Ct,0
38.014061,,-122.031767,83497,,2470 Bates Ave,0
37.982376,,-122.046537,83496,,2333 Bisso Ln,0
37.984232,,-122.04662,83494,,2380 Bisso Ln,0
37.982252,,-122.046307,83493,,Bisso Ln/Gasoline Alley,0
38.015126,,-122.025467,83492,,Bates Ave/Port Chicago Hwy,0
37.95643,,-121.969006,83491,,Ayers Rd/Clayton Rd,0
37.960793,,-121.966307,83490,,Ayers Rd/Olive Dr,0
37.939977,,-121.93353,83499,,Marsh Creek Rd/High St,0
37.941154,,-121.93206,83498,,Center St/Easley Dr,0
37.965709,,-122.047653,83673,,Meadow Ln/William Way,0
38.012396,,-122.039297,83672,,Mason Cir/Bates Ave,0
38.009379,,-122.040581,83671,,185 Mason Cir,0
38.011252,,-122.041215,83670,,Mason Cir/Bates Ave,0
37.95714,,-122.039863,83677,,Meadow Ln/Monument Blvd,0
37.958897,,-122.041325,83676,,Meadow Ln/Robin Ln,0
37.960618,,-122.042844,83675,,Meadow Ln/Gelbke Ln,0
37.963034,,-122.044984,83674,,Meadow Ln/Mayette Ave,0
37.959254,,-122.041383,83679,,Meadow Ln/Robin Ln,0
37.958282,,-122.040508,83678,,Meadow Ln/Lodge Dr,0
37.747263,,-121.957215,831653,,Montevideo Dr/San Ramon Valley Blvd,0
37.781024,,-121.973781,831652,,Fostoria Way/Camino Ramon,0
37.78214,,-121.970984,831651,,Fostoria Way/Camino Ramon,0
37.780854,,-121.973379,831650,,Fostoria Way/Crow Canyon Pl,0
37.747352,,-121.957433,831657,,Montevideo Dr/San Ramon Valley Blvd,0
37.753669,,-121.947007,831655,,Montevideo Dr/Drainage Canal,0
37.752661,,-121.949905,831654,,Montevideo Dr/Broadmoor Dr,0
37.775422,,-121.963189,831659,,Norris Canyon Rd/Iron Horse Trl,0
37.892377,,-122.057948,831895,,S Main St/Newell Ave,0
37.890459,,-122.057382,831894,,S Main St/Lilac Dr,0
37.876351,,-122.068897,831897,,2100 Tice Valley Blvd,0
37.87935,,-122.035192,831896,,Stewart Ave/Rudgear Rd,0
37.887043,,-122.055908,831891,,S Main St/Creekside Dr,0
37.892029,,-122.058211,831890,,S Main St/Kaiser Medical Center,0
37.887498,,-122.05584,831893,,S Main St/Creekside Dr,0
37.87892,,-122.049837,831892,,S Main St/Rudgear Rd,0
37.876678,,-122.072513,831899,,1963 Tice Valley Blvd,0
37.87995,,-122.075342,831898,,Tice Valley Blvd/Rolling Hills Dr,0
37.86235,,-122.168558,831402,,Moraga Way/Glorietta Way,0
37.865364,,-122.174454,831403,,Moraga Way/Brookside Dr,0
37.860535,,-122.165512,831401,,433 Moraga Way,0
37.881589,,-122.186819,831406,,24 Orinda Way,0
37.871275,,-122.177318,831404,,Moraga Way/Orchard Rd,0
37.84349,,-122.146362,831405,,Moraga Way/Eastwood Dr,0
37.884259,,-122.190041,831408,,Orinda Way/Irwin Way,0
37.885256,,-122.191606,831409,,Orinda Way/Avenida De Orinda,0
37.990261,,-122.086917,831318,,Muir Rd/Glacier Dr,0
37.990399,,-122.083618,831319,,Muir Rd/Fountainhead Ct,0
37.990559,,-122.083791,831316,,Muir Rd/Fountainhead Ct,0
37.994281,,-122.119089,831314,,Muir Rd/Center Ave,0
37.991225,,-122.078504,831315,,Muir Rd/Sweetwater Dr,0
37.994323,,-122.100685,831312,,Morello Ave/Arnold Dr,0
37.994345,,-122.118664,831313,,Muir Rd/Center Ave,0
38.004279,,-122.101946,831310,,Morello Ave/Marie Ave,0
37.997419,,-122.100461,831311,,Morello Ave/Village Oaks Dr,0
37.926609,,-122.05091,83826,,Treat Blvd/Cherry Ln,0
37.858926,,-122.101824,831228,,St Mary's Rd/Rohrer Dr,0
37.857453,,-122.102108,831229,,St Mary's Rd/Driftwood Dr,0
37.965319,,-121.99453,83531,,Clayton Rd/Denkinger Ct,0
37.8845,,-122.114043,831222,,St Mary's Rd/Acampo Dr,0
37.88322,,-122.109713,831223,,St Mary's Rd/Hope Ln,0
37.891564,,-122.094314,831220,,Pleasant Hill Rd/Condit Rd,0
37.861544,,-122.091227,831221,,Rohrer Dr/Merriewood Dr,0
37.871573,,-122.09843,831226,,St Mary's Rd/Woodview Dr,0
37.931186,,-122.039442,83824,,Treat Blvd/Carriage Dr,0
37.88114,,-122.10405,831224,,3333 St Mary's Rd,0
37.877164,,-122.100874,831225,,711 St Mary's Rd,0
37.96236,,-121.986335,83533,,Clayton Rd/Wharton Way,0
37.934634,,-122.033198,83822,,Treat Blvd/Winton Dr,0
37.959542,,-121.978555,83535,,Clayton Rd/Indian Ln,0
37.938833,,-122.024989,83820,,Treat Blvd/Oak Grove Rd,0
37.889186,,-122.179795,832229,,501 Orindawoods Dr,0
37.798152,,-121.918409,832225,,Safeway Camino Tassajara,0
37.936608,,-122.029363,83821,,Treat Blvd/Royal Anne Ln,0
38.016851,,-122.133974,832223,,Green St/Las Juntas St,0
37.999585,,-122.122803,832222,,Vista Wy/Pine St,0
37.997623,,-122.122407,832221,,Pine St/Sentinel Dr,0
37.99667,,-122.120784,832220,,Howe Rd/Pine St,0
37.811949,,-121.976404,831134,,Sycamore Valley Rd/Greenbrook Dr,0
37.811224,,-121.986977,831133,,Sycamore Valley Rd/Brookside Dr,0
37.815432,,-121.99621,831130,,620 San Ramon Valley Blvd,0
37.817448,,-121.996383,831131,,San Ramon Valley Blvd/Sonora Ave,0
37.797278,,-121.91747,831138,,Tassajara Ranch Dr/Center Way,0
37.795369,,-121.918801,831139,,Tassajara Ranch Dr/Blackstone Dr,0
37.998958,,-122.052777,83804,,Solano Way/Olivera Rd,0
37.98465,,-122.048402,83805,,Stanwell Dr/Bisso Ln,0
37.981829,,-122.049766,83806,,Stanwell Dr/Stanwell Cir,0
37.980517,,-122.050316,83807,,Stanwell Dr/Concord Ave,0
37.989848,,-122.04204,83800,,Solano Way/Grant St,0
37.990835,,-122.045513,83801,,Solano Way/Hillside Ave,0
37.992831,,-122.049723,83802,,Solano Way/Avon Ave,0
37.994506,,-122.051967,83803,,Solano Way/Hilltop Rd,0
37.983213,,-122.049239,83808,,Stanwell Dr/Stanwell Cir,0
37.984597,,-122.048195,83809,,Stanwell Dr/Bisso Ln,0
37.864861,,-122.100012,831227_merged_422181190,,500 St Mary's Rd,0
38.008734,,-122.032336,83480,,Arnold Industrial Way/Industrial,0
38.00287,,-122.047414,83481,,Arnold Industrial Way/Peralta Rd,0
38.006901,,-122.037439,83482,,2047 Arnold Industrial Way,0
38.00312,,-122.04754,83483,,Arnold Industrial Way/Laura Alice,0
38.006982,,-122.036933,83484,,2099 Arnold Industrial Way,0
38.002348,,-122.053115,83485,,Arnold Industrial Way/Solano Way,0
37.956992,,-121.968432,83486,,Ayers Rd/Clayton Rd,0
37.958098,,-121.967788,83487,,Ayers Rd/Sutherland Dr,0
37.960945,,-121.965951,83488,,Ayers Rd/Olive Dr,0
37.962863,,-121.964767,83489,,Ayers Rd/Concord Blvd,0
37.898569,,-122.057394,831792,,Mt Pisgah Rd/Mt Diablo Blvd,0
37.898641,,-122.057199,831793,,Mt Pisgah Rd/Mt Diablo Blvd,0
37.897174,,-122.061203,831791,,Mt Diablo Blvd/Locust St,0
37.893203,,-122.052025,831797,,Newell Ave/San Miguel Dr,0
37.900479,,-122.057328,831794,,Mt Pisgah Rd/Lincoln Ave,0
37.892804,,-122.059705,831795,,Newell Ave/Kaiser Medical Center,0
37.893825,,-122.054873,831798,,Newell Ave/S Broadway,0
37.893215,,-122.058087,831799,,Newell Ave/S Main St,0
37.968064,,-122.047656,83668,,Market St Between Clayton Rd/Meadow Ln,0
37.969385,,-122.046693,83669,,Market St/Clayton Rd,0
37.980781,,-121.996734,83664,,Landana Dr/Cottonwood Dr,0
37.983117,,-121.998804,83665,,Landana Dr/Beechwood Dr,0
37.987096,,-122.00099,83666,,Landana Dr/Village Rd,0
37.989263,,-122.004314,83667,,Landana Dr/Larkspur Dr,0
37.984527,,-121.999644,83660,,Landana Dr/Sandalwood Dr,0
37.983198,,-121.999068,83661,,Landana Dr/Silverwood Dr,0
37.980745,,-121.996975,83662,,Landana Dr/Cottonwood Dr,0
