stop_lat,stop_code,stop_lon,stop_id,stop_desc,stop_name,location_type,zone_id
38.66798,3067,-121.383064,3067,Buses head SB,WATT AVE & A ST (SB),0,0
38.671074,3066,-121.383064,3066,Buses head SB,WATT AVE & N HAVEN DR (SB),0,0
38.673328,3065,-121.383072,3065,Buses head SB,WATT AVE & KARL DR (SB),0,0
38.675369,3064,-121.383049,3064,Buses head SB,WATT AVE & FREEDOM PARK DR (SB),0,0
38.661499,3069,-121.383064,3069,Buses head SB,WATT AVE & POPLAR BLVD (SB),0,0
38.664919,3068,-121.383106,3068,Buses head SB,WATT AVE & WINGS WAY (SB),0,0
38.606514,2943,-121.285423,2943,Buses head WB,ZINFANDEL DR & MCGREGOR DR (WB),0,0
38.608425,2942,-121.282547,2942,Buses head WB,ZINFANDEL DR & SONATA DR (WB),0,0
38.609177,2941,-121.280487,2941,Buses head WB,ZINFANDEL DR & BENITA DR (WB),0,0
38.610813,2940,-121.275856,2940,Buses head WB,ZINFANDEL DR & HIRSCHFELD WAY (WB),0,0
38.548384,1050,-121.499283,1050,Buses head NB,LAND PARK DR & 7TH AVE (NB),0,0
38.550304,1051,-121.498795,1051,Buses head NB,LAND PARK DR & CORDANO WAY (NB),0,0
38.529025,5355,-121.390775,5355,Buses head SB,FLORIN-PERKINS RD & RAMOS CT (SB),0,0
38.544702,5354,-121.390715,5354,Buses head NB,FLORIN-PERKINS RD & JACKSON HWY (NB),0,0
38.538595,5353,-121.486191,5353,Buses head WB,SUTTERVILLE BYPASS & 23RD ST (WB),0,0
38.557917,1055,-121.495577,1055,Buses head NB,LAND PARK DR & 2ND AVE (NB),0,0
38.67712,5351,-121.323183,5351,Buses head EB,AUBURN BLVD & SHADOW LN-2 (EB),0,0
38.722658,1057,-121.289691,1057,Buses head NB,LOUIS LANE & ORLANDO AVE (NB),0,0
38.561264,1058,-121.493079,1058,Buses head NB,LAND PARK DR & BROADWAY (NB),0,0
38.561996,1059,-121.492095,1059,Buses head NB,16TH ST & BROADWAY (NB),0,2
38.674692,5359,-121.22584,5359,Buses head SB,HAZEL AVE & GLORI DAWN DR (SB),0,0
38.568612,1697,-121.44928,1697,Buses head WB,J ST & 43RD ST (WB),0,0
38.567158,1694,-121.443821,1694,Buses head WB,J ST & 48TH ST (WB),0,0
38.567496,1695,-121.445189,1695,Buses head WB,J ST & 47TH ST (WB),0,0
38.566055,1692,-121.439941,1692,Buses head WB,J ST & RODEO WAY (WB),0,0
38.566605,1693,-121.442009,1693,Buses head WB,J ST & 51ST ST (WB),0,0
38.565748,1691,-121.438639,1691,Buses head WB,J ST & 53RD ST (WB),0,0
38.569573,1699,-121.452959,1699,Buses head WB,J ST & 40TH ST (WB),0,0
38.617371,1278,-121.35054,1278,Buses head EB,MARCONI AVE & ROOT AVE (EB),0,0
38.617291,1279,-121.345757,1279,Buses head EB,MARCONI AVE & WALNUT AVE (EB),0,0
38.612679,618,-121.497505,618,Buses head EB,W ELCAMINO AVE & TRUXEL RD (EB),0,0
38.612862,619,-121.492928,619,Buses head EB,W ELCAMINO AVE & SEAMIST DR (EB),0,0
38.602622,5289,-121.26934,5289,Buses head EB,TRADE CENTER DR & SUNRISE BLVD (EB),0,0
38.607319,1183,-121.328835,1183,Buses head NB,FAIR OAKS BLVD & FRONTIER WAY (NB),0,0
38.617825,1270,-121.388054,1270,Buses head EB,MARCONI AVE & ASHBOURNE DR (EB),0,0
38.617725,1271,-121.382462,1271,Buses head EB,MARCONI AVE & WATT AVE (EB),0,0
38.617725,1272,-121.379135,1272,Buses head EB,MARCONI AVE & MONTCLAIRE ST (EB),0,0
38.605955,611,-121.512799,611,Buses head NB,GATEWAY OAKS DR & RIVER PLAZA DR (NB),0,0
38.612675,616,-121.504685,616,Buses head EB,W ELCAMINO AVE & AZEVEDO DR (EB),0,0
38.612591,617,-121.501244,617,Buses head WB,W ELCAMINO AVE & MILLCREEK DR (WB),0,0
38.617527,1276,-121.360275,1276,Buses head EB,MARCONI AVE & GREENWOOD AVE (EB),0,0
38.617432,1277,-121.355095,1277,Buses head EB,MARCONI AVE & MISSION AVE (EB),0,0
38.613102,615,-121.507156,615,Buses head EB,W ELCAMINO AVE & CAPITOL OAKS DR (EB),0,0
38.498905,2596,-121.461029,2596,Buses head SB,FRANKLIN BLVD & GREEN TREE DR (SB),0,0
38.64437,710,-121.4568,710,Buses head NB,NORWOOD AVE & JESSIE AVE (NB),0,0
38.615787,7045,-121.430707,7045,Buses head EB,Employee Platform Station (EB),0,0
38.700607,3119,-121.382652,3119,Buses head NB,WATT AVE & QUINN WAY (NB),0,0
38.71899,3332,-121.290657,3332,Buses head SB,AUBURN BLVD & AUBURN OAKS CT (SB),0,0
38.695778,3117,-121.382675,3117,Buses head NB,WATT AVE & TURNER DR (NB),0,0
38.693802,3116,-121.38266,3116,Buses head NB,WATT AVE & PLYMOUTH DR (NB),0,0
38.691349,3115,-121.382652,3115,Buses head NB,WATT AVE & ELKHORN BLVD (NB),0,0
38.685871,3113,-121.382736,3113,Buses head NB,WATT AVE & CHANNING DR (NB),0,0
38.638483,7047,-121.40145,7047,Buses head EB,Roseville Road Station (EB),0,0
38.67704,3110,-121.382744,3110,Buses head NB,WATT AVE & FREEDOM PARK DR (NB),0,0
38.610085,1472,-121.352348,1472,Buses head EB,EL CAMINO AVE & LANDWOOD WAY (EB),0,0
38.610062,1473,-121.35038,1473,Buses head EB,EL CAMINO AVE & VIA CAMINO AVE (EB),0,0
38.610165,1470,-121.360237,1470,Buses head EB,EL CAMINO AVE & GREENWOOD AVE (EB),0,0
38.636253,1493,-121.299866,1493,Buses head EB,FAIR OAKS BLVD & HOLLISTER AVE (EB),0,0
38.609928,1476,-121.341278,1476,Buses head EB,EL CAMINO AVE & GUNN RD (EB),0,0
38.60986,1477,-121.335991,1477,Buses head EB,EL CAMINO AVE & GARFIELD AVE (EB),0,0
38.609989,1474,-121.348785,1474,Buses head EB,EL CAMINO AVE & UPHAM CT (EB),0,0
38.609943,1475,-121.345345,1475,Buses head EB,EL CAMINO AVE & WALNUT AVE (EB),0,0
38.603098,7041,-121.465426,7041,Buses head EB,Globe Avenue Station (EB),0,0
38.609852,1478,-121.333008,1478,Buses head EB,EL CAMINO AVE & EL TONAS WAY (EB),0,0
38.637367,1495,-121.291779,1495,Buses head NB,SAN JUAN AVE & FAIR OAKS BLVD (NB),0,0
38.665424,1304,-121.308556,1304,Buses head NB,DEWEY DR & MADISON AVE (NB),0,0
38.66177,1305,-121.30842,1305,Buses head NB,DEWEY DR & PALM AVE (NB),0,0
38.652285,1300,-121.308222,1300,Buses head NB,DEWEY DR & PAPAYA DR (NB),0,0
38.707722,3335,-121.290611,3335,Buses head SB,AUBURN BLVD & WATSON WAY (SB),0,0
38.658575,1302,-121.308282,1302,Buses head NB,DEWEY DR & HILLHURST DR (NB),0,0
38.500641,2595,-121.461952,2595,Buses head SB,FRANKLIN BLVD & TURNBRIDGE DR (SB),0,0
38.606207,7042,-121.456274,7042,Buses head EB,Arden/Del Paso Station (EB),0,0
38.678749,1308,-121.320656,1308,Buses head EB,GREENBACK LN & DESIMONE (EB),0,0
38.678021,1309,-121.316269,1309,Buses head EB,GREENBACK LN & PARK OAKS DR (EB),0,0
38.496571,2597,-121.45945,2597,Buses head NB,FRANKLIN BLVD & FLORIN RD (NB),0,0
38.481506,498,-121.487244,498,Buses head WB,MEADOWVIEW RD & TAMOSHANTER WAY (WB),0,0
38.481491,499,-121.491501,499,Buses head WB,MEADOWVIEW RD & MANORSIDE DR (WB),0,0
38.482025,494,-121.45316,494,Buses head SB,FRANKLIN BLVD & BROOKFIELD DR (SB),0,0
38.654458,495,-121.415892,495,Buses head EB,A/C ROAD & PATROL ROAD (EB),0,0
38.545606,496,-121.344434,496,Buses head WB,KIEFER BLVD & MAYHEW RD (WB),0,0
38.48156,497,-121.481011,497,Buses head WB,MEADOWVIEW RD & 24TH ST (WB),0,0
38.481473,490,-121.46532,490,Buses head EB,MEADOWVIEW RD & G PKWY (EB),0,0
38.481568,491,-121.460432,491,Buses head EB,BROOKFIELD DR & TEAK WAY (EB),0,0
38.481855,492,-121.457532,492,Buses head EB,BROOKFIELD DR & MEADOWSTONE DR (EB),0,0
38.482045,493,-121.454948,493,Buses head EB,BROOKFIELD DR & VALLEY WIND WAY (EB),0,0
38.509716,2592,-121.46682,2592,Buses head SB,FRANKLIN BLVD & 47TH AVE (SB),0,0
38.506271,2593,-121.464981,2593,Buses head SB,FRANKLIN BLVD & M L KING BLVD (SB),0,0
38.546663,901,-121.441562,901,Buses head EB,BROADWAY & 55TH ST (EB),0,0
38.510658,2591,-121.464707,2591,Buses head SB,M L KING JR BLVD & 47TH AVE (SB),0,0
38.7225,1069,-121.289683,1069,Buses head NB,LOUIS LANE & ORLANDO AVE (NB),0,0
38.472908,3939,-121.427338,3939,Buses head SB,VALLEY HI DR & MACK RD (SB),0,0
38.583862,1068,-121.482611,1068,Buses head NB,16TH ST & E ST (NB),0,2
38.628178,7309,-121.522307,7309,Buses head SB,DUCKHORN DR & SAN JUAN BLVD (SB),0,0
38.645054,9903,-121.384013,9903,Buses head SB,I-80 SERVICE DR & WATT LOWER LEVEL (SB),0,0
38.589597,5260,-121.482128,5260,Buses head WB,NORTH B ST & AHERN ST (WB),0,2
38.483555,4134,-121.51928,4134,Buses head WB,RUSH RIVER DR & MONTE BRAZIL DR (WB),0,0
38.510483,1874,-121.412186,1874,Buses head EB,ELDERCREEK RD & SUN RIVER DR (EB),0,0
38.483856,4136,-121.524735,4136,Buses head WB,RUSH RIVER DR & STILL BREEZE WAY (WB),0,0
38.48415,4137,-121.531296,4137,Buses head WB,RUSH RIVER DR & DELTA WIND DR (WB),0,0
38.585007,3845,-121.286095,3845,Buses head SB,ZINFANDEL DR & DATA DR (SB),0,0
38.580471,3847,-121.287918,3847,Buses head WB,INTERNATIONAL DR & QUALITY DR (WB),0,0
38.581634,3846,-121.285438,3846,Buses head WB,INTERNATIONAL DR & ZINFANDEL DR (WB),0,0
38.577572,3849,-121.295593,3849,Buses head SB,DATA DR & RESERVE DR (SB),0,0
38.578632,3848,-121.292214,3848,Buses head EB,RESERVE DR & MOONGLOW DR (EB),0,0
38.524822,2288,-121.480217,2288,Buses head EB,FRUITRIDGE RD & 28TH ST (EB),0,0
38.524838,2289,-121.477112,2289,Buses head EB,FRUITRIDGE RD & 28TH ST (EB),0,0
38.528442,2280,-121.496178,2280,Buses head SB,FREEPORT BLVD & HARIAN WAY (SB),0,0
38.527062,2281,-121.496636,2281,Buses head SB,FREEPORT BLVD & OREGON DR (SB),0,0
38.524639,2282,-121.496803,2282,Buses head EB,FRUITRIDGE RD & FREEPORT BLVD (EB),0,0
38.524689,2283,-121.494972,2283,Buses head EB,FRUITRIDGE RD & CARMELA WAY (EB),0,0
38.524719,2284,-121.492409,2284,Buses head EB,FRUITRIDGE RD & HELEN WAY (EB),0,0
38.524735,2285,-121.489639,2285,Buses head EB,FRUITRIDGE RD & DANA WAY (EB),0,0
38.524784,2286,-121.486176,2286,Buses head EB,FRUITRIDGE RD & 23RD ST (EB),0,0
38.524757,2287,-121.48288,2287,Buses head EB,FRUITRIDGE RD & 24TH ST (EB),0,0
38.540585,2578,-121.475891,2578,Buses head SB,FRANKLIN BLVD & SUTTERVILLE RD (SB),0,0
38.537479,2579,-121.47509,2579,Buses head SB,FRANKLIN BLVD & 16TH AVE (SB),0,0
38.543709,2576,-121.475945,2576,Buses head SB,FRANKLIN BLVD & 9TH AVE (SB),0,0
38.542591,2577,-121.475952,2577,Buses head SB,FRANKLIN BLVD & 11TH AVE (SB),0,0
38.545815,2574,-121.475952,2574,Buses head SB,FRANKLIN BLVD & 6TH AVE (SB),0,0
38.544655,2575,-121.47596,2575,Buses head SB,FRANKLIN BLVD & 8TH AVE (SB),0,0
38.548817,2572,-121.47599,2572,Buses head SB,FRANKLIN BLVD & 5TH AVE (SB),0,0
38.547234,2573,-121.475983,2573,Buses head SB,FRANKLIN BLVD & CURTIS WAY (SB),0,0
38.553776,2570,-121.475952,2570,Buses head SB,FRANKLIN BLVD & 2ND AVE (SB),0,0
38.552258,2571,-121.47596,2571,Buses head SB,FRANKLIN BLVD & 4TH AVE (SB),0,0
38.481567,2378,-121.415299,2378,Buses head EB,GERBER RD & PAR PARKWY (EB),0,0
38.481583,2379,-121.412735,2379,Buses head EB,GERBER RD & PALMER HOUSE DR (EB),0,0
38.495998,2374,-121.450554,2374,Buses head EB,FLORIN RD & EAST PKWY (EB),0,0
38.476357,2375,-121.419785,2375,Buses head NB,STOCKTON BLVD & ELSIE AVE (NB),0,0
38.479446,2376,-121.421196,2376,Buses head NB,STOCKTON BLVD & SUNCOUNTRY LN (NB),0,0
38.481499,2377,-121.421333,2377,Buses head EB,GERBER RD & STOCKTON BLVD (EB),0,0
38.495953,2370,-121.466217,2370,Buses head EB,FLORIN RD & LUTHER DR (EB),0,0
38.49599,2371,-121.461645,2371,Buses head EB,FLORIN RD & MUNSON WAY (EB),0,0
38.495964,2372,-121.458458,2372,Buses head EB,FLORIN RD & FRANKLIN BLVD (EB),0,0
38.495968,2373,-121.455055,2373,Buses head EB,FLORIN RD & BOWLING DR (EB),0,0
38.668043,3593,-121.323103,3593,Buses head WB,COYLE AVE & WOODLEIGH DR (WB),0,0
38.668077,3592,-121.319288,3592,Buses head WB,COYLE AVE & HESPER WAY (WB),0,0
38.668103,3591,-121.31607,3591,Buses head WB,COYLE AVE & PARK OAKS DR (WB),0,0
38.66814,3590,-121.31162,3590,Buses head WB,COYLE AVE & SOUTHBROOK WAY (WB),0,0
38.513706,2590,-121.464707,2590,Buses head SB,M L KING JR BLVD & 44TH AVE (SB),0,0
38.663217,3596,-121.327493,3596,Buses head SB,MANZANITA AVE & PEPPERMILL CT (SB),0,0
38.666513,3595,-121.327435,3595,Buses head SB,MANZANITA AVE & NONNIE AVE (SB),0,0
38.668043,3594,-121.326302,3594,Buses head WB,COYLE AVE & CASA ALEGRE (WB),0,0
38.653029,3599,-121.327783,3599,Buses head SB,MANZANITA AVE & VERDE CRUZ WAY (SB),0,0
38.655775,3598,-121.327724,3598,Buses head SB,MANZANITA AVE & MULDROW RD (SB),0,0
38.498242,2598,-121.460358,2598,Buses head NB,FRANKLIN BLVD & GREEN TREE DR (NB),0,0
38.500263,2599,-121.461449,2599,Buses head NB,FRANKLIN BLVD & TURNBRIDGE DR (NB),0,0
38.513068,1876,-121.408963,1876,Buses head NB,POWER INN RD & SIGNAL CT (NB),0,0
38.515591,1877,-121.408973,1877,Buses head NB,POWER INN RD & INDUSTRIAL PKWY (NB),0,0
38.450207,4437,-121.41783,4437,Buses head NB,BRUCEVILLE RD & SHASTA AVE (NB),0,0
38.510827,1875,-121.408955,1875,Buses head NB,POWER INN RD & ELDERCREEK RD (NB),0,0
38.508447,1872,-121.416486,1872,Buses head NB,75TH ST & VALLECITOS WAY (NB),0,0
38.51012,1873,-121.415797,1873,Buses head NB,75TH ST & ELDERCREEK RD (NB),0,0
38.505691,1870,-121.416494,1870,Buses head NB,75TH ST & 51ST AVE (NB),0,0
38.507635,1871,-121.4165,1871,Buses head NB,75TH ST & 50TH AVE (NB),0,0
38.46072,4439,-121.417191,4439,Buses head NB,BRUCEVILLE RD & TIMBERLAKE WAY (NB),0,0
38.519713,1878,-121.408984,1878,Buses head NB,POWER INN RD & 37TH AVE (NB),0,0
38.521855,1879,-121.409003,1879,Buses head NB,POWER INN RD & 35TH AVE (NB),0,0
38.559607,977,-121.495023,977,Buses head SB,LAND PARK DR & LARKIN WAY (SB),0,0
38.561432,976,-121.492977,976,Buses head SB,LAND PARK DR & BROADWAY (SB),0,0
38.565046,975,-121.492492,975,Buses head SB,15TH ST & V ST (SB),0,2
38.567252,974,-121.491502,974,Buses head SB,15TH ST & T ST (SB),0,2
38.56838,973,-121.491073,973,Buses head SB,15TH ST & S ST (SB),0,2
38.532296,972,-121.224286,972,Buses head SB,RANCHO CORDOVA PKWY & COUNTRY GARDEN DR (SB),0,0
38.570484,971,-121.490118,971,Buses head SB,15TH ST & Q ST (SB),0,2
38.545068,970,-121.224337,970,Buses head SB,RANCHO CORDOVA PKWY & PERICLES DR (SB),0,0
38.556173,979,-121.496473,979,Buses head SB,LAND PARK DR & MARKHAM WAY (SB),0,0
38.557967,978,-121.495758,978,Buses head SB,LAND PARK DR & 2ND AVE (SB),0,0
38.508587,182,-121.524045,182,Buses head NB,GREENHAVEN DR & GLORIA RD (NB),0,0
38.509778,183,-121.523624,183,Buses head NB,GREENHAVEN DR & SUNLIT CIR (NB),0,0
38.506619,180,-121.527573,180,Buses head EB,GLORIA DR & SENIOR WAY (EB),0,0
38.506985,181,-121.526405,181,Buses head EB,GLORIA DR & TRESTLE GLEN WAY (EB),0,0
38.514553,186,-121.527245,186,Buses head NB,GREENHAVEN DR & RIVERSIDE BLVD (NB),0,0
38.515766,187,-121.524597,187,Buses head EB,43RD AVE & JOHNFER WAY (EB),0,0
38.511677,184,-121.524684,184,Buses head NB,GREENHAVEN DR & LEAF AVE (NB),0,0
38.512858,185,-121.525456,185,Buses head NB,GREENHAVEN DR & ROYAL GREEN AVE (NB),0,0
38.516098,188,-121.52285,188,Buses head EB,43RD AVE & VALINE CT (EB),0,0
38.516205,189,-121.519508,189,Buses head EB,43RD AVE & WOODSHIRE WAY (EB),0,0
38.547483,7075,-121.4081,7075,Buses head WB,Power Inn Station (WB),0,0
38.544677,2622,-121.475747,2622,Buses head NB,FRANKLIN BLVD & 8TH AVE (NB),0,0
38.547215,2623,-121.475815,2623,Buses head NB,FRANKLIN BLVD & MONTGOMERY WAY (NB),0,0
38.541473,2620,-121.475769,2620,Buses head NB,FRANKLIN BLVD & 12TH AVE (NB),0,0
38.543066,2621,-121.475734,2621,Buses head NB,FRANKLIN BLVD & 10TH AVE (NB),0,0
38.55269,2626,-121.475717,2626,Buses head NB,FRANKLIN BLVD & 4TH AVE (NB),0,0
38.555362,2627,-121.475739,2627,Buses head NB,FRANKLIN BLVD & 2ND AVE (NB),0,0
38.549572,2624,-121.475792,2624,Buses head NB,FRANKLIN BLVD & 5TH AVE (NB),0,0
38.550632,2625,-121.475731,2625,Buses head NB,FRANKLIN BLVD & MARSHALL WAY (NB),0,0
38.556774,2628,-121.475807,2628,Buses head NB,FRANKLIN BLVD & SAN FERNANDO WAY (NB),0,0
38.56552,2629,-121.469779,2629,Buses head NB,30TH ST & Q ST (NB),0,2
38.459496,4019,-121.417259,4019,Buses head SB,BRUCEVILLE RD & ALPINE FROST DR (SB),0,0
38.55962,1919,-121.484741,1919,Buses head WB,BROADWAY & 22ND ST (WB),0,2
38.558941,1918,-121.482147,1918,Buses head WB,BROADWAY & 24TH ST (WB),0,2
38.473817,5108,-121.45026,5108,Buses head SB,FRANKLIN BLVD & MACK RD (SB),0,0
38.470642,5109,-121.449028,5109,Buses head SB,FRANKLIN BLVD & ARMADALE WY (SB),0,0
38.678318,3289,-121.207543,3289,Buses head WB,GREENBACK LN & WALNUT AVE (WB),0,0
38.67823,3288,-121.202934,3288,Buses head WB,GREENBACK LN & MAIN AVE (WB),0,0
38.466242,5102,-121.440545,5102,Buses head WB,VALLEY HI DR & MEADOW PARK WAY (WB),0,0
38.669298,3286,-121.208312,3286,Buses head EB,MADISON AVE & PERSHING AVE (EB),0,0
38.463788,5100,-121.431842,5100,Buses head EB,VALLEY HI DR & CENTER PKWY (EB),0,0
38.664551,3284,-121.214478,3284,Buses head EB,MADISON AVE & WINDING OAK DR (EB),0,0
38.663914,3283,-121.219727,3283,Buses head EB,MADISON AVE & FLYWAY DR (EB),0,0
38.663879,3282,-121.224846,3282,Buses head EB,MADISON AVE & HAZEL AVE (EB),0,0
38.467672,5104,-121.447617,5104,Buses head NB,FRANKLIN BLVD & VALLEY HI DR (NB),0,0
38.471448,5105,-121.449068,5105,Buses head NB,FRANKLIN BLVD & ARMADALE WY (NB),0,0
38.581199,869,-121.274721,869,Buses head SB,PROSPECT PARK & BAROQUE DR  (SB),0,0
38.57459,868,-121.275759,868,Buses head NB,ZINFANDEL DR & TINTA FINA DR (NB),0,0
38.588222,5287,-121.283028,5287,Buses head SB,DATA DR & WHITE ROCK RD (SB),0,0
38.632916,860,-121.446205,860,Buses head NB,RIO LINDA BLVD & SOUTH AVE (NB),0,0
38.624565,863,-121.446289,863,Buses head SB,RIO LINDA BLVD & ARCADE BLVD (SB),0,0
38.629032,862,-121.446266,862,Buses head SB,RIO LINDA BLVD & FORD RD (SB),0,0
38.620266,865,-121.446289,865,Buses head SB,RIO LINDA BLVD & ALAMOS AVE (SB),0,0
38.622498,864,-121.446297,864,Buses head SB,RIO LINDA BLVD & ACACIA AVE (SB),0,0
38.614586,867,-121.44606,867,Buses head SB,LAMPASAS AVE & RIO LINDA BLVD (SB),0,0
38.616291,866,-121.446304,866,Buses head SB,RIO LINDA BLVD & ELEANOR AVE (SB),0,0
38.500647,2024,-121.435141,2024,Buses head NB,SKY PKWY & 65TH ST (NB),0,0
38.502319,2025,-121.438164,2025,Buses head WB,SKY PKWY & KLINGON CT (WB),0,0
38.500475,2026,-121.441825,2026,Buses head NB,N PARKWAY & SKY PKWY (NB),0,0
38.503182,2027,-121.442001,2027,Buses head NB,STEINER RD & 53RD AVE (NB),0,0
38.496277,2020,-121.429955,2020,Buses head WB,FLORIN RD & STOCKTON BLVD (WB),0,0
38.496243,2021,-121.434914,2021,Buses head WB,FLORIN RD & FLORIN MALL DR (WB),0,0
38.559102,2750,-121.363507,2750,Buses head WB,FOLSOM BLVD & NORCADE CIR (WB),0,0
38.502022,2023,-121.436279,2023,Buses head WB,SKY PKWY & 65TH ST (WB),0,0
38.505509,2028,-121.442368,2028,Buses head NB,STEINER RD & AUSTIN WAY (NB),0,0
38.507786,2029,-121.445053,2029,Buses head NB,STEINER RD & 51ST ST (NB),0,0
38.569355,2759,-121.342636,2759,Buses head EB,FOLSOM BLVD & BUTTERFIELD WAY (EB),0,0
38.560368,883,-121.46624,883,Buses head EB,T ST & 34TH ST (EB),0,0
38.462823,882,-121.448928,882,Buses head WB,FRANKLIN LIGHT RAIL STATION & BUS BAY 1 (WB),0,0
38.561405,881,-121.470001,881,Buses head EB,T ST & ALHAMBRA BLVD (EB),0,0
38.561913,880,-121.471077,880,Buses head EB,T ST & 30TH ST (EB),0,2
38.453876,887,-121.418798,887,Buses head NB,COSUMNES LIGHT RAIL STATION & Bus Bay 3 (NB),0,0
38.55845,886,-121.458594,886,Buses head EB,T ST & 39TH ST (EB),0,0
38.603393,5286,-121.268088,5286,Buses head WB,TRADE CENTER DR & SUNRISE BLVD (WB),0,0
38.559727,884,-121.463417,884,Buses head EB,T ST & 36TH ST (EB),0,0
38.55749,888,-121.455445,888,Buses head EB,T ST & 42ND ST (EB),0,0
38.667336,1340,-121.29232,1340,Buses head SB,SAN JUAN AVE & CHESLINE DR (SB),0,0
38.560211,2824,-121.33625,2824,Buses head SB,BRADSHAW RD & COUNTRY ROADS DR (SB),0,0
38.527848,5212,-121.438829,5212,Buses head SB,58TH ST & 25TH AVE (SB),0,0
38.556507,2825,-121.33635,2825,Buses head SB,BRADSHAW RD & OLD PLACER RD (SB),0,0
38.627258,5245,-121.456856,5245,Buses head NB,NORWOOD AVE & CARROLL AVE (NB),0,0
38.628045,8927,-121.497725,8927,Buses head NB,TRUXEL RD & SAN JUAN RD (NB),0,0
38.624678,8926,-121.497765,8926,Buses head NB,TRUXEL RD & MILL OAK WAY (NB),0,0
38.62164,8925,-121.497765,8925,Buses head NB,TRUXEL RD & PEBBLEWOOD DR (NB),0,0
38.61924,8924,-121.497745,8924,Buses head NB,TRUXEL RD & PEBBLESTONE WAY (NB),0,0
38.617165,8923,-121.497725,8923,Buses head NB,TRUXEL RD & BREWERTON DR (NB),0,0
38.614042,8922,-121.497725,8922,Buses head NB,TRUXEL RD & W. EL CAMINO AVE (NB),0,0
38.608957,8921,-121.497685,8921,Buses head NB,TRUXEL RD & GARDEN HWY (NB),0,0
38.608917,8920,-121.497963,8920,Buses head SB,TRUXEL RD & GARDEN HWY (SB),0,0
38.577047,353,-121.449885,353,Buses head EB,MCKINLEY BLVD & SAN ANTONIO WAY (EB),0,0
38.647742,8929,-121.508772,8929,Buses head NB,TRUXEL RD & ARENA BLVD (NB),0,0
38.640968,8928,-121.508175,8928,Buses head NB,TRUXEL RD & NATOMAS CROSSING DR (NB),0,0
38.698339,775,-121.453989,775,Buses head EB,Q ST & FRONT ST (EB),0,0
38.698343,774,-121.456451,774,Buses head EB,Q ST & RIO LINDA BLVD (EB),0,0
38.698268,777,-121.447466,777,Buses head EB,Q ST & 8TH ST (EB),0,0
38.698291,776,-121.449668,776,Buses head EB,Q ST & 7TH ST (EB),0,0
38.711193,771,-121.461678,771,Buses head SB,RIO LINDA BLVD & DELANO ST (SB),0,0
38.714539,770,-121.463005,770,Buses head WB,ELVERTA RD & RIO LINDA BLVD (WB),0,0
38.705296,773,-121.45797,773,Buses head SB,RIO LINDA BLVD & U ST (SB),0,0
38.708046,772,-121.459549,772,Buses head SB,RIO LINDA BLVD & U ST (SB),0,0
38.694908,779,-121.443062,779,Buses head SB,10TH ST & O ST (SB),0,0
38.697975,778,-121.4431,778,Buses head SB,10TH ST & Q ST (SB),0,0
38.462785,7101,-121.448058,7101,Buses head EB,Franklin Station (EB),0,0
38.557579,2978,-121.410225,2978,Buses head WB,LA RIVIERA DR & HOWE AVE (WB),0,0
38.555523,2979,-121.410774,2979,Buses head WB,LA RIVIERA DR & COLLEGE TOWN DR (WB),0,0
38.458941,7104,-121.430422,7104,Buses head WB,Center Parkway Station (WB),0,0
38.69754,3058,-121.383103,3058,Buses head SB,WATT AVE & Q ST (SB),0,0
38.69418,3059,-121.383072,3059,Buses head SB,WATT AVE & TURNER DR (SB),0,0
38.560158,2972,-121.390122,2972,Buses head WB,LA RIVIERA DR & WATERGLEN CIR (WB),0,0
38.560261,2973,-121.395073,2973,Buses head WB,LA RIVIERA DR & OCCIDENTAL DR (WB),0,0
38.563122,2970,-121.386086,2970,Buses head SB,LA RIVIERA DR & WATERGLEN CIR (SB),0,0
38.561356,2971,-121.387596,2971,Buses head WB,LA RIVIERA DR & MOORBROOK WAY (WB),0,0
38.558437,2976,-121.403114,2976,Buses head WB,LA RIVIERA DR & LIDO CIR (WB),0,0
38.558193,2977,-121.405136,2977,Buses head WB,LA RIVIERA DR & LIDO CIR (WB),0,0
38.559349,2974,-121.397781,2974,Buses head WB,LA RIVIERA DR & OCCIDENTAL DR (WB),0,0
38.558609,2975,-121.400528,2975,Buses head WB,LA RIVIERA DR & MEDITERRANEAN WAY (WB),0,0
38.64434,5362,-121.29195,5362,Buses head SB,SAN JUAN AVE & WINDING WAY 2-S (SB),0,0
38.534393,1042,-121.507456,1042,Buses head NB,SLP DR & CRESTWOOD WAY (NB),0,0
38.531965,1041,-121.507365,1041,Buses head NB,SLP DR & RIDGEWAY DR (NB),0,0
38.53009,1040,-121.509049,1040,Buses head EB,SLP DR & PLEASANT DR (EB),0,0
38.544368,1047,-121.500608,1047,Buses head NB,LAND PARK DR & 13TH AVE (NB),0,0
38.539429,1046,-121.502327,1046,Buses head NB,LAND PARK DR & 16TH AVE (NB),0,0
38.537682,1045,-121.503449,1045,Buses head NB,LAND PARK DR & SUTTERVILLE RD (NB),0,0
38.537026,1044,-121.504959,1044,Buses head NB,SLP DR & PARKSIDE CT (NB),0,0
38.546999,1049,-121.499726,1049,Buses head NB,LAND PARK DR & 9TH AVE (NB),0,0
38.545887,1048,-121.500126,1048,Buses head NB,LAND PARK DR & 11TH AVE (NB),0,0
38.575082,359,-121.437882,359,Buses head EB,BRAND WAY & 51ST ST (EB),0,0
