stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
60499,Lindbergh Field & Terminal 1 (Baggage Claim),32.732133021813,-117.197756006971,60499,0,,1,M-Special_Loc,airt1,,Lindbergh Field&Trm 1 (Baggage Claim)
60500,Lindbergh Field & Terminal 2 West,32.731419155972,-117.203009775925,60500,0,,1,M-Street-W/B,,,Lindbergh Field&Trm 2 West
60501,Palm Av & Dennery Rd (Kaiser),32.584025379095,-117.032837781568,60501,0,,1,F-W/B,,,Palm&Dennery (Kaiser)
60502,Seacoast Dr & Daisy Av,32.581858856999,-117.131765194396,60502,0,,1,N-S/B,,,Seacoast&Daisy
60504,Hollister St & Leon Av,32.566652134932,-117.083936830020,60504,0,,2,F-N/B,,,Hollister&Leon
60506,Broadway & H St,32.629982065776,-117.088884576561,60506,0,,2,N-N/B,,,Brdwy&H
60507,National City Bl & 7th St,32.676981903958,-117.107173024947,60507,0,,1,F-N/B,nat7th,,Natl City&7th
60509,Palm Av & 18th St,32.584016694044,-117.094872304605,60509,0,,1,F-W/B,,,Palm&18th
60515,Otay Mesa Rd & Heritage Rd,32.568050405955,-116.996239799607,60515,0,,1,F-E/B,otaher,,Otay Mesa&Heritage
60516,Otay Mesa Rd & Cactus Rd,32.567939964403,-116.987657110395,60516,0,,1,F-E/B,,,Otay Mesa&Cactus
60517,Britannia Bl & Otay Mesa Rd,32.567268456219,-116.979965633198,60517,0,,1,F-S/B,,,Britannia&Otay Mesa
60518,Airway Rd & Britannia Bl,32.560517310917,-116.978267611625,60518,0,,1,F-E/B,airbri,,Airway&Britannia
60519,Airway Rd & Dublin Dr,32.560627006461,-116.975049005107,60519,0,,2,F-E/B,,,Airway&Dublin
60520,Airway Rd & 7847,32.560543531281,-116.971948894529,60520,0,,1,M-Street-E/B,,,Airway&7847
60522,Siempre Viva Rd & Drucker Ln,32.552965553719,-116.948693566385,60522,0,,1,F-E/B,siedr1,,Siempre Viva&Drucker
60523,Siempre Viva Rd & Customhouse Plaza,32.552922016400,-116.945704405926,60523,0,,1,N-E/B,,,Siempre Viva&Customhouse Pza
60524,Siempre Viva Rd & Otay Center Dr,32.553595299476,-116.942795512033,60524,0,,1,N-E/B,,,Siempre Viva&Otay Ctr
60529,Via De La Amistad & Roll Dr,32.552821019547,-116.936769627766,60529,0,,1,F-E/B,otabor,,Via De La Amistad&Roll
60535,Siempre Viva Rd & Otay Center Dr,32.553914908679,-116.942655229833,60535,0,,1,F-W/B,,,Siempre Viva&Otay Ctr
60536,Siempre Viva Rd & Customhouse Plaza,32.553223820359,-116.944824090287,60536,0,,1,N-W/B,,,Siempre Viva&Customhouse Pza
60537,Siempre Viva Rd & Drucker Ln,32.553312824586,-116.949974923096,60537,0,,1,F-W/B,siedru,,Siempre Viva&Drucker
60538,Airway Rd & Excellante St,32.560631889631,-116.969531738864,60538,0,,1,F-W/B,,,Airway&Excellante
60539,Airway Rd & 7878,32.560756155221,-116.972716566049,60539,0,,1,M-Street-W/B,,,Airway&7878
60540,Airway Rd & Dublin Dr,32.560780958758,-116.975975231231,60540,0,,1,F-W/B,,,Airway&Dublin
60541,Airway Rd & Britannia Bl,32.560781821534,-116.978156201464,60541,0,,1,N-W/B,airbri,,Airway&Britannia
60542,Otay Mesa Rd & Britannia Bl,32.568076632009,-116.980407245564,60542,0,,1,F-W/B,,,Otay Mesa&Britannia
60543,Otay Mesa Rd & Cactus Rd,32.568300863850,-116.988890268650,60543,0,,1,F-W/B,,,Otay Mesa&Cactus
60544,Otay Mesa Rd & Heritage Rd,32.568423634912,-116.995425021228,60544,0,,1,N-W/B,otaher,,Otay Mesa&Heritage
60546,1st Av & C St,32.716866284759,-117.163710272866,60546,0,,1,F-N/B,1stc,,1st&C
60547,Rancho Bernardo Rd & Pomerado Rd,33.018829963180,-117.061428952561,60547,0,,1,F-W/B,pomran,,Rcho Bdo&Pomerado
60555,I-15 Ramp & El Cajon Bl,32.754952164463,-117.108250380111,60555,0,,1,N-N/B,i15eln,,I-15 Ramp&El Cjn
60556,I-15 Ramp & El Cajon Bl,32.755442479572,-117.109279751630,60556,0,,1,N-S/B,i15els,,I-15 Ramp&El Cjn
60565,Howard Av & Via Costina,32.563981518028,-117.066579988362,60565,0,,1,N-N/B,,,Howard&Via Costina
60566,San Ysidro Bl & Isla Del Carmen Wy,32.561715792849,-117.065069333417,60566,0,,1,N-N/B,,,San Ysidro&Isla Del Carmen
60567,San Ysidro Bl & Dairy Mart Rd,32.560324910771,-117.063430506584,60567,0,,1,F-W/B,sandai,,San Ysidro&Dairy Mart
60568,San Ysidro Bl & Sunset Ln,32.558452391901,-117.059801109891,60568,0,,1,F-W/B,,,San Ysidro&Sunset
60569,San Ysidro Bl & 525-611,32.556752511859,-117.056653756219,60569,0,,1,M-Street-W/B,,,San Ysidro&525-611
60570,San Ysidro Bl & Averil Rd,32.556196970072,-117.054607368404,60570,0,,1,F-W/B,,,San Ysidro&Averil
60571,San Ysidro Bl & Alverson Rd,32.555656489952,-117.051931553471,60571,0,,2,F-W/B,,,San Ysidro&Alverson
60572,San Ysidro Bl & Smythe Av,32.554703103296,-117.049768033012,60572,0,,1,F-W/B,,,San Ysidro&Smythe
60573,San Ysidro Bl & Cottonwood Rd,32.553982646978,-117.048129148360,60573,0,,1,F-W/B,sancot,,San Ysidro&Cottonwood
60574,San Ysidro Bl & Cypress Dr,32.552893162880,-117.045750300162,60574,0,,1,F-N/B,,,San Ysidro&Cypress
60575,Calle Primera & Sycamore Rd,32.550914381321,-117.045307356285,60575,0,,2,F-N/B,,,Calle Primera&Sycamore
60577,Willow Rd & Calle Primera,32.548859078245,-117.042238491754,60577,0,,2,N-N/B,,,Willow&Calle Primera
60578,Willow Rd & Camino De La Plaza,32.546790723272,-117.042473044905,60578,0,,1,F-N/B,,,Willow&Cmo De La Pza
60579,Camino De La Plaza & Willow Rd,32.545540127345,-117.042052960654,60579,0,,1,N-W/B,camwil,,Cmo De La Pza&Willow
60581,Camino De La Plaza & Via Nacional,32.545539620540,-117.038707428067,60581,0,,1,N-W/B,,,Cmo De La Pza&Via Nacional
60583,Howard Av & Via Suspiro,32.567352417446,-117.066802664252,60583,0,,2,N-S/B,,,Howard&Via Suspiro
60585,Howard Av & Via Costina,32.563875941559,-117.066751029544,60585,0,,1,F-S/B,,,Howard&Via Costina
60586,W San Ysidro Bl & El Porvenir Wy,32.562223470026,-117.066018476185,60586,0,,1,F-S/B,,,W San Ysidro&El Porvenir
60587,San Ysidro Bl & 1010,32.561093023903,-117.064482637828,60587,0,,2,M-Street-S/B,,,San Ysidro&1010
60588,San Ysidro Bl & Dairy Mart Rd,32.559965547588,-117.063326586380,60588,0,,1,N-E/B,sandai,,San Ysidro&Dairy Mart
60589,San Ysidro Bl & Sunset Ln,32.558183058074,-117.059798639790,60589,0,,2,N-E/B,,,San Ysidro&Sunset
60591,San Ysidro Bl & Averil Rd,32.555970076999,-117.053998425780,60591,0,,1,F-E/B,,,San Ysidro&Averil
60592,San Ysidro Bl & Alverson Rd,32.555472247799,-117.051946106744,60592,0,,1,N-E/B,,,San Ysidro&Alverson
60593,San Ysidro Bl & Smythe Av,32.554741017067,-117.050277884653,60593,0,,1,N-E/B,,,San Ysidro&Smythe
60594,San Ysidro Bl & Cottonwood Rd,32.553833123328,-117.048299794696,60594,0,,1,N-E/B,sancot,,San Ysidro&Cottonwood
60595,San Ysidro Bl & Via De San Ysidro,32.552834462517,-117.045902295792,60595,0,,1,N-S/B,,,San Ysidro&Via De San Ysidro
60596,Calle Primera & Sycamore Rd,32.550569705072,-117.044629266889,60596,0,,2,F-S/B,,,Calle Primera&Sycamore
60597,Calle Primera & Willow Rd,32.549974996440,-117.043085738552,60597,0,,1,N-E/B,,,Calle Primera&Willow
60599,Willow Rd & 241-265,32.547662353892,-117.042415966507,60599,0,,1,M-Street-S/B,,,Willow&241-265
60601,Camino De La Plaza & Willow Rd,32.545331026486,-117.042086779466,60601,0,,1,F-E/B,camwil,,Cmo De La Pza&Willow
60602,Camino De La Plaza & Via Nacional,32.545282464657,-117.038520170683,60602,0,,2,F-E/B,,,Cmo De La Pza&Via Nacional
60605,Howard Av & Via Suspiro,32.566674641066,-117.066637353729,60605,0,,1,N-N/B,,,Howard&Via Suspiro
60621,41st St & Landis St,32.745753074706,-117.107041976833,60621,0,,2,F-S/B,,,41st&Landis
60622,41st St & Dwight St,32.744246725203,-117.107066352408,60622,0,,2,N-S/B,,,41st&Dwight
60623,Myrtle Av & 41st St,32.742130211248,-117.106694529215,60623,0,,1,F-E/B,,,Myrtle&41st
60624,Myrtle Av & 42nd St,32.742114188825,-117.104248726561,60624,0,,2,F-E/B,,,Myrtle&42nd
60625,Myrtle Av & Fairmount Av,32.742091725706,-117.101136164436,60625,0,,1,N-E/B,,,Myrtle&Fairmnt
60626,Fairmount Av & Thorn St,32.740445953535,-117.101051972997,60626,0,,1,N-S/B,faitho,,Fairmnt&Thorn
60627,Fairmount Av & Glenfield St,32.738840733178,-117.101065738356,60627,0,,1,N-S/B,,,Fairmnt&Glenfield
60628,Fairmount Av & Olive St,32.735316759900,-117.101122758818,60628,0,,1,N-S/B,,,Fairmnt&Olive
60629,Fairmount Av & Laurel St,32.731625206721,-117.101168400710,60629,0,,1,N-S/B,,,Fairmnt&Laurel
60630,Home Av & Fairmount Av,32.729209877591,-117.099086738791,60630,0,,1,F-E/B,faihom,,Home&Fairmnt
60631,Home Av & 45th St,32.730844665572,-117.097170937006,60631,0,,1,F-N/B,,,Home&45th
60632,Home Av & 46th St,32.732303293351,-117.095689119387,60632,0,,0,F-N/B,,,Home&46th
60633,Home Av & Euclid Av,32.735984689808,-117.092306638316,60633,0,,1,M-Street-N/B,,,Home&Euclid
60634,Euclid Av & Thorn St,32.740157618053,-117.092203433951,60634,0,,2,N-N/B,,,Euclid&Thorn
60635,Euclid Av & Isla Vista Dr,32.742897694357,-117.092229623713,60635,0,,2,F-N/B,,,Euclid&Isla Vista
60637,Euclid Av & Castle Av,32.745417384732,-117.092209151826,60637,0,,1,N-N/B,euccas,,Euclid&Castle
60648,University Av & 39th St,32.749788257382,-117.110935409775,60648,0,,1,N-W/B,uni39t,,Univ&39th
60664,University Av & Swift Av,32.749707482327,-117.118929198399,60664,0,,1,F-E/B,,,Univ&Swift
60665,University Av & Cherokee Av,32.749670232573,-117.114450177390,60665,0,,1,N-E/B,,,Univ&Cherokee
60666,University Av & Van Dyke Av,32.749550024239,-117.102892988857,60666,0,,1,F-E/B,,,Univ&Van Dyke
60681,Stonecrest Bl & Walmart,32.803680752989,-117.115289588920,60681,0,,1,N-E/B,stone,,Stonecrest&Walmart
60684,Zapata Av & Kelowna Rd,32.927301674127,-117.141017378515,60684,0,,1,N-E/B,,,Zapata&Kelowna
60685,Kelowna Rd & Capricorn Wy,32.924838017447,-117.141155362171,60685,0,,1,N-S/B,,,Kelowna&Capricorn
60686,Camino Ruiz & Teresa Dr,32.924657321853,-117.144102881493,60686,0,,1,F-S/B,,,Cmo Ruiz&Teresa
60687,Camino Ruiz & Hydra Ln,32.920141831889,-117.144060228874,60687,0,,1,F-S/B,,,Cmo Ruiz&Hydra
60688,Camino Ruiz & Westmore Rd,32.918097068581,-117.144042698857,60688,0,,1,N-S/B,,,Cmo Ruiz&Westmore
60689,Camino Ruiz & New Salem St,32.915392310952,-117.144073856424,60689,0,,1,F-S/B,,,Cmo Ruiz&New Salem
60691,Gold Coast Dr & Westchester Av,32.905441461006,-117.127371983165,60691,0,,1,F-W/B,,,Gold Coast&Westchester
60693,Gold Coast Dr & Londonderry Av,32.905538264946,-117.130764775546,60693,0,,1,F-W/B,,,Gold Coast&Londonderry
60694,Gold Coast Dr & Lipscomb Dr,32.905600319940,-117.133238402640,60694,0,,1,F-W/B,,,Gold Coast&Lipscomb
60695,Gold Coast Dr & Westonhill Dr,32.905800330302,-117.135247493201,60695,0,,1,N-W/B,,,Gold Coast&Westonhill
60696,Gold Coast Dr & San Ramon Dr,32.905534280100,-117.140145209896,60696,0,,1,F-W/B,,,Gold Coast&San Ramon
60697,Gold Coast Dr & Drumcliff Av,32.905478867767,-117.142112625980,60697,0,,1,F-W/B,,,Gold Coast&Drumcliff
60698,Parkside Av & Redford Pl,32.666159831174,-117.057284038690,60698,0,,1,M-Street-N/B,prkreo,,Parkside&Redford
60699,Parkside Av & Fleming Dr,32.665892019841,-117.054526124039,60699,0,,1,M-Street-N/B,,,Parkside&Fleming
60700,Camino Ruiz & Hydra Ln,32.920765046164,-117.143776531344,60700,0,,1,F-N/B,,,Cmo Ruiz&Hydra
60702,Camino Ruiz & Westmore Rd,32.918225634854,-117.143747463067,60702,0,,1,F-N/B,,,Cmo Ruiz&Westmore
60703,Camino Ruiz & New Salem St,32.916043479601,-117.143725285785,60703,0,,1,F-N/B,,,Cmo Ruiz&New Salem
60704,Camino Ruiz & Mira Mesa Bl,32.913229472766,-117.143660844806,60704,0,,1,F-N/B,,,Cmo Ruiz&Mra Msa
60705,Gold Coast Dr & Camino Ruiz,32.905442876235,-117.145569252807,60705,0,,1,N-W/B,camgol,,Gold Coast&Cmo Ruiz
60707,Parkside Av & Vesuvia Wy,32.666382979053,-117.052574473377,60707,0,,0,M-Street-N/B,,,Parkside&Vesuvia
60708,Parkside Av & Parkside Pl,32.668082088448,-117.050377063127,60708,0,,1,F-N/B,,,Parkside&Parkside
60710,Parkside Av & Dusk Dr,32.670291477146,-117.047469291112,60710,0,,1,M-Street-N/B,pardus,,Parkside&Dusk
60711,Parkside Av & Annmar Dr,32.672064763758,-117.043556570487,60711,0,,1,M-Street-N/B,,,Parkside&Annmar
60712,Parkside Av & Alta View Dr,32.675399968323,-117.042501179636,60712,0,,1,N-N/B,,,Parkside&Alta View
60713,Woodman St & Alta View Dr,32.676297762038,-117.040081687342,60713,0,,1,F-N/B,wooalt,,Woodman&Alta View
60714,Woodman St & Wattle Dr,32.679811601652,-117.040311414131,60714,0,,1,F-N/B,,,Woodman&Wattle
60715,Woodman St & Alscacia St,32.683437747442,-117.043168174348,60715,0,,0,F-N/B,,,Woodman&Alscacia
60716,Woodman St & Alcona St,32.686891665850,-117.045019322470,60716,0,,0,F-N/B,,,Woodman&Alcona
60717,Paradise Valley Rd & Woodman St,32.689021706240,-117.045877085066,60717,0,,1,F-E/B,woopa1,,Pdse Vly&Woodman
60718,Paradise Valley Rd & Briarwood Rd,32.691710499250,-117.036332429705,60718,0,,1,F-E/B,,,Pdse Vly&Briarwood
60719,Paradise Valley Rd & Parkwood Dr,32.693278654711,-117.032637742447,60719,0,,1,F-E/B,,,Pdse Vly&Parkwood
60721,Paradise Valley Rd & Deep Dell Rd,32.695241936126,-117.029898795419,60721,0,,1,F-W/B,deepar,,Pdse Vly&Deep Dell
60722,Paradise Valley Rd & Parkwood Dr,32.693180836036,-117.033325951962,60722,0,,1,M-Street-W/B,,,Pdse Vly&Parkwood
60723,Paradise Valley Rd & Briarwood Rd,32.691767135966,-117.037363285015,60723,0,,1,F-W/B,,,Pdse Vly&Briarwood
60724,Woodman St & Paradise Valley Rd,32.688556293732,-117.046444919095,60724,0,,0,F-S/B,woopar,,Woodman&Pdse Vly
60725,Woodman St & Doriana St,32.686479312036,-117.045031854984,60725,0,,1,M-Street-S/B,,,Woodman&Doriana
60726,Woodman St & Alscacia St,32.682337027151,-117.042947024933,60726,0,,1,M-Street-S/B,,,Woodman&Alscacia
60727,Woodman St & Wattle Dr,32.679094350776,-117.040295236128,60727,0,,1,M-Street-S/B,,,Woodman&Wattle
60728,Woodman St & Alta View Dr,32.676095134488,-117.040391846816,60728,0,,1,N-S/B,wooalt,,Woodman&Alta View
60729,Parkside Av & Alta View Dr,32.675428632930,-117.042745165886,60729,0,,1,F-S/B,,,Parkside&Alta View
60730,Parkside Av & Annmar Dr,32.671808925705,-117.044018958515,60730,0,,2,F-S/B,,,Parkside&Annmar
60731,Parkside Av & Dusk Dr,32.670532977215,-117.047101027890,60731,0,,1,N-S/B,pardus,,Parkside&Dusk
60732,Parkside Av & Sabina Dr,32.668487384442,-117.050604954298,60732,0,,1,N-W/B,,,Parkside&Sabina
60733,Parkside Av & Vesuvia Wy (Parkside Park),32.666995919424,-117.051725457450,60733,0,,1,M-Street-S/B,,,Parkside&Vesuvia (Parkside Park)
60734,Parkside Av & Fleming Dr,32.666021063767,-117.054546797470,60734,0,,1,N-S/B,,,Parkside&Fleming
60735,Parkside Av & Redford Pl,32.666297906910,-117.057184571758,60735,0,,1,N-S/B,prkreo,,Parkside&Redford
60739,Paradise Valley Rd & Woodman St,32.689006890681,-117.046894269102,60739,0,,1,F-W/B,woopa1,,Pdse Vly&Woodman
60743,Murray Ridge Rd & Harjoan Av,32.793333858529,-117.144422648651,60743,0,,1,N-N/B,,,Murray Ridge&Harjoan
60744,Sandrock Rd & Murray Ridge Rd,32.803715843352,-117.139740773420,60744,0,,1,F-S/B,mursan,,Sandrock&Murray Ridge
60745,Gramercy Dr & 9055,32.802312505471,-117.131919237133,60745,0,,1,M-Street-E/B,,,Gramercy&9055
60747,Ruffin Rd & Village Glen Dr,32.805029683500,-117.128604059777,60747,0,,1,M-Street-N/B,,,Ruffin&Vlge Glen
60750,Ruffin Rd & Aero Dr,32.809416150923,-117.129783715006,60750,0,,2,F-S/B,stone,,Ruffin&Aero
60751,Ruffin Rd & Village Glen Dr,32.805244924182,-117.128869824240,60751,0,,1,N-S/B,,,Ruffin&Vlge Glen
60766,Ruffin Rd & Mission Village Dr,32.802173906275,-117.128614618169,60766,0,,1,F-N/B,misruf,,Ruffin&Mission Vlge
60771,Collwood Bl & Montezuma Rd,32.769286277367,-117.085728309835,60771,0,,1,F-S/B,,,Collwood&Mntzma
60779,Gold Coast Dr & Camino Ruiz,32.905247358359,-117.145241438703,60779,0,,1,F-E/B,camgol,,Gold Coast&Cmo Ruiz
60780,Gold Coast Dr & Saluda Av,32.905307287442,-117.143036224048,60780,0,,1,N-E/B,,,Gold Coast&Saluda
60781,Gold Coast Dr & San Ramon Dr,32.905408393680,-117.139687782645,60781,0,,1,N-E/B,,,Gold Coast&San Ramon
60782,Gold Coast Dr & Gold Coast Wy,32.905552823756,-117.134883337255,60782,0,,1,F-E/B,,,Gold Coast&Gold Coast
60783,Gold Coast Dr & Gold Coast Pl,32.905440676822,-117.132115966188,60783,0,,1,N-E/B,,,Gold Coast&Gold Coast
60784,Gold Coast Dr & Londonderry Av,32.905401383384,-117.130688465403,60784,0,,1,N-E/B,,,Gold Coast&Londonderry
60785,Gold Coast Dr & Westchester Av,32.905305479157,-117.127168616419,60785,0,,1,N-E/B,,,Gold Coast&Westchester
60786,Camino Ruiz & Capricorn Wy,32.925789114009,-117.143804785413,60786,0,,1,F-N/B,camcap,,Cmo Ruiz&Capricorn
60788,Santo Rd & Aero Dr,32.810228860405,-117.105261094030,60788,0,,1,F-N/B,,,Santo&Aero
60790,Santo Rd & Shields St,32.816356309623,-117.104715200689,60790,0,,1,F-N/B,,,Santo&Shields
60791,Santo Rd & Orleck St,32.819792833522,-117.103791576822,60791,0,,1,F-N/B,sanorl,,Santo&Orleck
60792,Tierrasanta Bl & Esplendente Bl,32.822882489629,-117.100556603045,60792,0,,1,F-E/B,,,Trasnta&Esplendente
60793,La Cuenta Dr & Carbet Pl,32.821701816649,-117.097185903547,60793,0,,1,N-N/B,,,La Cuenta&Carbet
60794,La Cuenta Dr & Macouba Pl,32.823370082163,-117.095994282600,60794,0,,1,F-N/B,,,La Cuenta&Macouba
60795,Clairemont Mesa Bl & Mollendo Bl,32.828008108576,-117.099408154504,60795,0,,0,M-Street-W/B,,,Cmnt Mesa&Mollendo
60796,Clairemont Mesa Bl & Santo Rd,32.829000383196,-117.102191328902,60796,0,,1,N-W/B,,,Cmnt Mesa&Santo
60797,Clairemont Mesa Bl & Santo Rd,32.829944409772,-117.104788538263,60797,0,,1,F-W/B,clasan,,Cmnt Mesa&Santo
60798,Potomac St & Paradise Valley Rd,32.687785239918,-117.048797578825,60798,0,,1,F-S/B,,,Potomac&Pdse Vly
60799,Potomac St & Alta View Dr,32.684589634471,-117.051625426454,60799,0,,1,F-W/B,,,Potomac&Alta View
60800,Potomac St & Saipan Dr,32.680750931427,-117.055698419612,60800,0,,1,F-W/B,,,Potomac&Saipan
60809,Reo Dr & Bolivar St,32.678603356979,-117.067540701107,60809,0,,0,F-S/B,,,Reo&Bolivar
60810,Cumberland St & Reo Dr,32.675372739263,-117.063975055974,60810,0,,1,F-E/B,reocum,,Cumberland&Reo
60811,Cumberland St & Seabreeze Dr,32.676118310331,-117.061362643315,60811,0,,1,F-E/B,,,Cumberland&Seabreeze
60812,Potomac St & Saipan Dr,32.681070428103,-117.055174850923,60812,0,,1,F-E/B,,,Potomac&Saipan
60813,Potomac St & Alta View Dr,32.684829704026,-117.050633089566,60813,0,,1,F-E/B,,,Potomac&Alta View
60814,Potomac St & Paradise Valley Rd,32.687701747045,-117.048533558715,60814,0,,1,N-N/B,,,Potomac&Pdse Vly
60817,Clairemont Mesa Bl & Antigua Bl,32.831433227560,-117.108875613895,60817,0,,1,N-W/B,,,Cmnt Mesa&Antigua
60818,Clairemont Mesa Bl & Repecho Dr,32.832563340351,-117.111963119249,60818,0,,2,M-Street-W/B,,,Cmnt Mesa&Repecho
60819,Clairemont Mesa Bl & Tierrasanta Research Park,32.834010617937,-117.115669127658,60819,0,,2,M-Street-W/B,,,Cmnt Mesa&Trasnta Rsch Pk
60820,Clairemont Mesa Bl & Murphy Canyon Rd,32.833084263949,-117.121546059733,60820,0,,1,F-W/B,,,Cmnt Mesa&Murphy Cyn
60830,Clairemont Mesa Bl & Tierrasanta Research Park,32.833452584709,-117.115289249480,60830,0,,1,N-E/B,,,Cmnt Mesa&Trasnta Rsch Pk
60831,Clairemont Mesa Bl & Repecho Dr,32.832137691912,-117.111516200823,60831,0,,1,F-E/B,,,Cmnt Mesa&Repecho
60832,Clairemont Mesa Bl & Antigua Bl,32.831204528424,-117.108958025010,60832,0,,1,F-E/B,,,Cmnt Mesa&Antigua
60833,Clairemont Mesa Bl & Santo Rd,32.829049438794,-117.103047974264,60833,0,,1,F-E/B,clasan,,Cmnt Mesa&Santo
60834,Clairemont Mesa Bl & Mollendo Bl,32.827538866721,-117.098899048396,60834,0,,1,F-E/B,,,Cmnt Mesa&Mollendo
60844,Capricorn Way & Camino Ruiz,32.925154922412,-117.143325788435,60844,0,,1,N-W/B,camcap,,Capricorn Way&Cmo Ruiz
64001,E San Ysidro Bl & San Ysidro Transit Center,32.544607489151,-117.029710732092,64001,0,sytro,1,M-TC-Bus,sytro,,E San Ysidro&San Ysidro TC
70009,12th & Imperial Transit Center,32.706094795926,-117.152896742634,70009,0,imp12,0,M-TC-Bus,imp12,,12th & Imperial TC
70019,E Street Transit Center,32.639052736958,-117.098423639649,70019,0,baytro,0,M-TC-Bus,baytro,etro,ETC
70024,Euclid Ave Station,32.710003269189,-117.086632447961,70024,0,euctro,1,M-TC-Bus,euctro,,Euclid Av Sta
70025,Iris Avenue Transit Center,32.569554612833,-117.066287477200,70025,0,iritro,1,M-TC-Bus,iritro,,IrisTC
70031,Spring Street Station,32.756727925595,-117.017250099186,70031,0,sprtro,0,,sprtro,,Spring St Sta
70032,Spring Street Station,32.756967374736,-117.017196888305,70032,0,sprtro,1,M-TC-Bus,sprtro,,Spring St Sta
70035,El Cajon Transit Center,32.792131898103,-116.975773791744,70035,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
70039,H Street Transit Center,32.629823425320,-117.094404748734,70039,0,htro,1,M-TC-Bus,htro,,HTC
70041,H Street Transit Center,32.629693908399,-117.094854987186,70041,0,htro,1,M-TC-Bus,htro,,HTC
70042,H Street Transit Center,32.629593588364,-117.095055405001,70042,0,htro,1,M-TC-Bus,htro,,HTC
70052,8th Street Transit Center,32.674894917956,-117.113206952322,70052,0,8thtro,0,,8thtro,,8thTC
70054,8th Street Transit Center,32.675339006610,-117.113373785944,70054,0,8thtro,0,,8thtro,,8thTC
70055,8th Street Transit Center,32.675528116638,-117.113450381427,70055,0,8thtro,0,,8thtro,,8thTC
75000,San Ysidro/Intl Border,32.544565975440,-117.029539035018,75000,0,sytro,0,M-TC-Train-N/B,sayS,,San Ysidro/Intl Border
75002,Beyer Blvd Station,32.557656016844,-117.047061842560,75002,0,beyS,0,M-TC-Train-N/B,beyS_N,beyS,Beyer Bl
75003,Beyer Blvd Station,32.557452973394,-117.046838999731,75003,0,beyS,0,M-TC-Train-S/B,beyS_S,beyS,Beyer Bl
75004,Iris Ave Station,32.569761999751,-117.067176155865,75004,0,iritro,0,M-TC-Train-N/B,iriS_N,iriS,Iris Ave
75005,Iris Ave Station,32.569514939972,-117.066964838137,75005,0,iritro,0,M-TC-Train-S/B,iriS_S,iriS,Iris Ave
75006,Palm Avenue Station,32.584779871288,-117.083752934015,75006,0,plmtro,0,M-TC-Train-N/B,plmS_N,plmS,Palm Av
75007,Palm Avenue Station,32.584454001795,-117.083859908257,75007,0,plmtro,0,M-TC-Train-S/B,plmS_S,plmS,Palm Av
75008,Palomar Street Station,32.603293988127,-117.085081849441,75008,0,paltro,0,M-TC-Train-N/B,palS_N,palS,Palomar St
75009,Palomar Street Station,32.603027068038,-117.085088090838,75009,0,paltro,0,M-TC-Train-S/B,palS_S,palS,Palomar St
75010,H Street Station,32.630177911165,-117.095577118709,75010,0,htro,0,M-TC-Train-N/B,hstS_N,hstS,H St
75011,H Street Station,32.629892927075,-117.095572113764,75011,0,htro,0,M-TC-Train-S/B,hstS_S,hstS,H St
75012,E Street Station,32.639104994037,-117.099056928771,75012,0,baytro,0,M-TC-Train-N/B,estS_N,estS,E St
75013,E Street Station,32.638844923340,-117.099066119896,75013,0,baytro,0,M-TC-Train-S/B,estS_S,estS,E St
75014,24th Street Station,32.661964912193,-117.108006068876,75014,0,24tro,0,M-TC-Train-N/B,24tS_N,24tS,24th St
75015,24th Street Station,32.661704086170,-117.108005156055,75015,0,24tro,0,M-TC-Train-S/B,24tS_S,24tS,24th St
75016,8th Street Station,32.675019108911,-117.113095077844,75016,0,8thtro,0,M-TC-Train-N/B,8thS_N,8thS,8th St
75017,8th Street Station,32.674733082496,-117.113081879271,75017,0,8thtro,0,M-TC-Train-S/B,8thS_S,8thS,8th St
75018,Barrio Logan Station,32.698126983977,-117.146665043450,75018,0,barS_S,0,M-TC-Train-N/B,barS_N,barS,Barrio Logan
75019,Barrio Logan Station,32.697886086410,-117.146455857087,75019,0,barS_S,0,M-TC-Train-S/B,barS_S,barS,Barrio Logan
75020,Santee Town Center Station,32.841558077793,-116.981131850140,75020,0,santtc,0,,sanS,,Santee Town Cntr
75022,Gillespie Field Station,32.826995962137,-116.982079945489,75022,0,welS,0,,welS,,Gillespie Field
75023,Gillespie Field Station,32.826763941207,-116.982041882277,75023,0,welS,0,,welS,,Gillespie Field
75024,Arnele Avenue Station,32.804661087193,-116.975685048949,75024,0,arnS_S,0,,arnS,,Arnele Av
75025,Arnele Avenue Station,32.804489064329,-116.975773128973,75025,0,arnS_S,0,,arnS,,Arnele Av
75026,El Cajon Transit Center,32.792064886269,-116.976138989526,75026,0,ecajtc,0,,elcS,,El Cajon TC
75027,El Cajon Transit Center,32.791878905865,-116.976216853578,75027,0,ecajtc,0,,elcS,,El Cajon TC
75028,Amaya Drive Station,32.785409895665,-117.001863017733,75028,0,amatro,0,,amaS,,Amaya Drive
75029,Amaya Drive Station,32.785413110082,-117.001605997827,75029,0,amatro,0,,amaS,,Amaya Drive
75030,Grossmont Transit Center,32.781642073683,-117.011267018897,75030,0,grotro,0,,groS,,Grossmont TC
