stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
0447, "0447","PACIFIC & 28TH SW",,  33.807770,-118.193848,
0448, "0448","PACIFIC & 27TH SW",,  33.805984,-118.193848,
0449, "0449","PACIFIC & WILLOW NW",,  33.804588,-118.193848,
0450, "0450","PACIFIC & 25TH SW",,  33.802399,-118.193863,
0451, "0451","PACIFIC & BURNETT SW",,  33.800579,-118.193855,
0452, "0452","PACIFIC & 23RD SW",,  33.798622,-118.193848,
0453, "0453","PACIFIC & HILL SW",,  33.796947,-118.193840,
0454, "0454","PACIFIC & 21ST SW",,  33.795151,-118.193855,
0455, "0455","PACIFIC & 20TH SW",,  33.793324,-118.193840,
0456, "0456","PACIFIC & 19TH SW",,  33.791538,-118.193832,
0457, "0457","PACIFIC & PCH SW",,  33.789490,-118.193817,
0458, "0458","PACIFIC & 16TH SW",,  33.786911,-118.193825,
0459, "0459","PACIFIC & 15TH SW",,  33.785118,-118.193840,
0460, "0460","PACIFIC & ANAHEIM SW",,  33.782486,-118.193848,
0461, "0461","PACIFIC & TENTH SW",,  33.778801,-118.193855,
0462, "0462","PACIFIC & NINTH SW",,  33.777561,-118.193840,
0463, "0463","ANAHEIM & L.B. BLVD. SE",,  33.782547,-118.188301,
0464, "0464","ANAHEIM & LINDEN SE",,  33.782555,-118.186440,
0465, "0465","ANAHEIM & ATLANTIC SE",,  33.782558,-118.184723,
0466, "0466","ANAHEIM & OLIVE SE",,  33.782555,-118.182648,
0467, "0467","ANAHEIM & M.L. KING SE",,  33.782555,-118.180466,
0468, "0468","ANAHEIM & ALAMITOS SE",,  33.782547,-118.177704,
0469, "0469","ANAHEIM & ORANGE SE",,  33.782600,-118.176170,
0470, "0470","ANAHEIM & GUNDRY SE",,  33.782585,-118.173454,
0471, "0471","ANAHEIM & WALNUT SE",,  33.782558,-118.171730,
0472, "0472","ANAHEIM & ROSE SE",,  33.782551,-118.169632,
0473, "0473","ANAHEIM & CHERRY SE",,  33.782562,-118.167427,
0474, "0474","ANAHEIM & DAWSON SE",,  33.782600,-118.165260,
0475, "0475","ANAHEIM & JUNIPERO SE",,  33.782570,-118.163071,
0476, "0476","ANAHEIM & MOLINO SE",,  33.782578,-118.160805,
0477, "0477","ANAHEIM & TEMPLE SE",,  33.782539,-118.157951,
0478, "0478","ANAHEIM & ORIZABA SE",,  33.782581,-118.156509,
0479, "0479","ANAHEIM & OBISPO SE",,  33.782539,-118.154297,
0480, "0480","ANAHEIM & REDONDO SE",,  33.782532,-118.152000,
0481, "0481","ANAHEIM & LOMA SE",,  33.782528,-118.149979,
0482, "0482","ANAHEIM & MIRA MAR SE",,  33.782536,-118.147308,
0483, "0483","ANAHEIM & TERMINO SE",,  33.782551,-118.145668,
0484, "0484","ANAHEIM & ROSWELL SE",,  33.782532,-118.143509,
0485, "0485","ANAHEIM & XIMENO SE",,  33.782547,-118.141159,
0486, "0486","ANAHEIM & QUINCY SW",,  33.782520,-118.139664,
0488, "0488","ANAHEIM & ARGONNE S",,  33.782520,-118.135994,
0489, "0489","ANAHEIM & PCH NW",,  33.782616,-118.133255,
0491, "0491","ANAHEIM & PARK NW",,  33.782661,-118.137398,
0492, "0492","ANAHEIM & LEE NW",,  33.782650,-118.140182,
0493, "0493","ANAHEIM & XIMENO NW",,  33.782677,-118.141876,
0494, "0494","ANAHEIM & ROSWELL NW",,  33.782665,-118.144447,
0495, "0495","ANAHEIM & TERMINO NW",,  33.782669,-118.146187,
0496, "0496","ANAHEIM & MIRA MAR NW",,  33.782658,-118.148499,
0497, "0497","ANAHEIM & LOMA NW",,  33.782684,-118.150848,
0498, "0498","ANAHEIM & REDONDO NW",,  33.782669,-118.152794,
0499, "0499","ANAHEIM & OBISPO NE",,  33.782658,-118.154510,
0500, "0500","ANAHEIM & ORIZABA NW",,  33.782681,-118.157021,
0501, "0501","ANAHEIM & TEMPLE NW",,  33.782658,-118.159363,
0502, "0502","ANAHEIM & MOLINO NW",,  33.782677,-118.161392,
0503, "0503","ANAHEIM & JUNIPERO NW",,  33.782658,-118.163765,
0504, "0504","ANAHEIM & DAWSON NW",,  33.782703,-118.165749,
0505, "0505","ANAHEIM & CHERRY NW",,  33.782715,-118.168182,
0507, "0507","ANAHEIM & WALNUT NW",,  33.782703,-118.172417,
0508, "0508","ANAHEIM & GUNDRY NW",,  33.782684,-118.174446,
0509, "0509","ANAHEIM & ORANGE NW",,  33.782669,-118.176674,
0510, "0510","ANAHEIM & ALAMITOS NW",,  33.782692,-118.178268,
0511, "0511","ANAHEIM & M.L. KING NW",,  33.782703,-118.180954,
0512, "0512","ANAHEIM & OLIVE NW",,  33.782711,-118.183044,
0513, "0513","ANAHEIM & ATLANTIC NW",,  33.782700,-118.185471,
0514, "0514","ANAHEIM & LINDEN NW",,  33.782715,-118.186966,
0515, "0515","ANAHEIM RD. & LOS ALTOS SE",,  33.783360,-118.130844,
0516, "0516","ANAHEIM RD. & LA PASADA SE",,  33.781490,-118.128601,
0518, "0518","BELLFLOWER & ANAHEIM RD NE",,  33.779865,-118.122307,
0520, "0520","SEVENTH & CHANNEL SE",,  33.775158,-118.118332,
0521, "0521","SEVENTH & W. CAMPUS SE",,  33.775169,-118.114952,
0522, "0522","ANAHEIM RD & STUDEBAKER NW",,  33.781601,-118.103035,
0523, "0523","ANAHEIM RD & IROQUOIS NE",,  33.781635,-118.106331,
0524, "0524","PALO VERDE & ANAHEIM RD NE",,  33.781849,-118.107918,
0525, "0525","PALO VERDE & DELEON NE",,  33.784111,-118.107895,
0526, "0526","PALO VERDE & RENDINA NE",,  33.787037,-118.107903,
0527, "0527","ATHERTON & PALO VERDE SE",,  33.788597,-118.107407,
0528, "0528","ATHERTON & IROQUOIS SE",,  33.788593,-118.105675,
0529, "0529","ATHERTON & VUELTA GRANDE SE",,  33.788589,-118.102516,
0530, "0530","ATHERTON & STUDEBAKER SW",,  33.788597,-118.099617,
0531, "0531","BEACH DR. & DORMS S",,  33.781967,-118.120094,
0532, "0532","BEACH DR & W. CAMPUS S",,  33.781971,-118.115730,
0533, "0533","STUDEBAKER & DRISCOLL SW",,  33.785671,-118.100418,
0534, "0534","STUDEBAKER & VUELTA GRANDE W",,  33.783558,-118.102333,
0535, "0535","STUDEBAKER & ANAHEIM RD. SW",,  33.781208,-118.102798,
0536, "0536","SEVENTH & CSULB SHELTER N",,  33.775417,-118.113556,
0537, "0537","SEVENTH & V.A. HOSP. NW",,  33.775417,-118.119339,
0538, "0538","PCH & ANAHEIM NW",,  33.782745,-118.132950,
0540, "0540","BELLFLOWER & ANAHEIM RD NW",,  33.779522,-118.122528,
0541, "0541","BELLFLOWER & ANAHEIM RD SW",,  33.779266,-118.122520,
0542, "0542","ANAHEIM RD. & LA PASADA NW",,  33.781879,-118.128876,
0543, "0543","LOS ALTOS & ANAHEIM RD. SW",,  33.783447,-118.131218,
0544, "0544","LOS ALTOS & PCH NE",,  33.782959,-118.132378,
0545, "0545","W. CAMPUS & LIBRARY West Side",,  33.777779,-118.115234,
0546, "0546","L.B. BLVD. & PCH NE",,  33.790600,-118.189255,
0547, "0547","L.B. BLVD. & 20TH NE",,  33.794300,-118.189240,
0548, "0548","L.B. BLVD. & HILL NE",,  33.797722,-118.189270,
0549, "0549","L.B. BLVD. & 23RD NE",,  33.799198,-118.189240,
0550, "0550","L.B. BLVD. & BURNETT NE",,  33.800972,-118.189209,
0551, "0551","L.B. BLVD. & 25TH NE",,  33.802788,-118.189224,
0552, "0552","L.B. BLVD. & WILLOW NE",,  33.804676,-118.189201,
0553, "0553","L.B. BLVD. & MEMORIAL HOSP. E",,  33.807537,-118.189262,
0554, "0554","L.B. BLVD. & COLUMBIA NE",,  33.809151,-118.189331,
0555, "0555","L.B. BLVD. & SPRING NE",,  33.811989,-118.189323,
0556, "0556","L.B. BLVD. & 31ST NE",,  33.813705,-118.189201,
0557, "0557","L.B. BLVD. & 32ND NE",,  33.815453,-118.189194,
0558, "0558","L.B. BLVD. & WARDLOW NE",,  33.819279,-118.189240,
0559, "0559","L.B. BLVD. & 36TH NE",,  33.822453,-118.189285,
0560, "0560","L.B. BLVD. & BIXBY NE",,  33.826954,-118.189270,
0561, "0561","L.B. BLVD. & ROOSEVELT NE",,  33.829220,-118.189278,
0562, "0562","L.B. BLVD. & MARSHALL PL NE",,  33.830849,-118.189270,
0563, "0563","L.B. BLVD. & CARSON SE",,  33.833641,-118.189301,
0564, "0564","L.B. BLVD. & SAN ANTONIO NE",,  33.834942,-118.189430,
0565, "0565","L.B. BLVD. & 44TH NE",,  33.837341,-118.190384,
0566, "0566","L.B. BLVD. & 45TH SE",,  33.839252,-118.191017,
0567, "0567","L.B. BLVD. & 46TH SE",,  33.842194,-118.192101,
0568, "0568","L.B. BLVD. & 47TH SE",,  33.842892,-118.192337,
0570, "0570","L.B. BLVD. & DEL AMO NE",,  33.847126,-118.193863,
0571, "0571","L.B. BLVD. & 51ST SE",,  33.848728,-118.194496,
0572, "0572","L.B. BLVD. & 52ND NE",,  33.850712,-118.195160,
0573, "0573","L.B. BLVD. & 53RD NE",,  33.852646,-118.195869,
0575, "0575","L.B. BLVD. & MARKET NE",,  33.854488,-118.196579,
0577, "0577","L.B. BLVD. & ELLIS NE",,  33.857006,-118.197472,
0582, "0582","ARTESIA & SUZANA SE",,  33.874180,-118.206772,
0584, "0584","L.B. BLVD. & ARTESIA SW",,  33.873348,-118.202538,
0585, "0585","L.B. BLVD. & BORT SW",,  33.870358,-118.201645,
0587, "0587","L.B. BLVD. & HARCOURT SW",,  33.867706,-118.200844,
0588, "0588","L.B. BLVD. & VICTORIA NW",,  33.865391,-118.200195,
0589, "0589","L.B. BLVD. & ELLIS NW",,  33.856979,-118.197655,
0591, "0591","L.B. BLVD. & MARKET SW",,  33.853798,-118.196533,
0592, "0592","L.B. BLVD. & 53RD SW",,  33.852303,-118.195969,
0593, "0593","L.B. BLVD. & 52ND NW",,  33.850330,-118.195259,
0594, "0594","L.B. BLVD. & 51ST SW",,  33.848614,-118.194633,
0595, "0595","L.B. BLVD. & DEL AMO SW",,  33.846336,-118.193817,
0597, "0597","L.B. BLVD. & 47TH NW",,  33.842926,-118.192497,
0598, "0598","L.B. BLVD. & 46TH SW",,  33.840714,-118.191696,
0599, "0599","L.B. BLVD. & 45TH SW",,  33.839218,-118.191147,
0600, "0600","L.B. BLVD. & 44TH NW",,  33.836872,-118.190353,
0601, "0601","L.B. BLVD. & SAN ANTONIO SW",,  33.834221,-118.189438,
0602, "0602","L.B. BLVD. & MARSHALL SW",,  33.830597,-118.189468,
0603, "0603","L.B. BLVD. & ROOSEVELT SW",,  33.828789,-118.189415,
0604, "0604","L.B. BLVD. & BIXBY SW",,  33.826340,-118.189461,
0605, "0605","L.B. BLVD. & CAMERON SW",,  33.822968,-118.189384,
0606, "0606","L.B. BLVD. & WARDLOW SW",,  33.818562,-118.189468,
0607, "0607","L.B. BLVD. & 31ST SW",,  33.813049,-118.189499,
0608, "0608","L.B. BLVD. & SPRING SW",,  33.811283,-118.189545,
0609, "0609","L.B. BLVD. & COLUMBIA SW",,  33.808754,-118.189529,
0610, "0610","L.B. BLVD. & MEMORIAL HOSP. W",,  33.806995,-118.189468,
0611, "0611","L.B. BLVD. & WILLOW SW",,  33.804176,-118.189537,
0612, "0612","L.B. BLVD. & 25TH SW",,  33.802277,-118.189514,
0613, "0613","L.B. BLVD. & EAGLE NW",,  33.800167,-118.189529,
0614, "0614","L.B. BLVD. & 23RD SW",,  33.798634,-118.189522,
0615, "0615","L.B. BLVD. & HILL SW",,  33.796844,-118.189537,
0616, "0616","L.B. BLVD. & 20TH SW",,  33.792965,-118.189529,
0617, "0617","SEVENTH & L.B. BLVD. NW",,  33.775398,-118.189880,
0618, "0618","ELM & 1ST NE",,  33.768234,-118.187592,
0620, "0620","FOURTH & ELM SE",,  33.771687,-118.187431,
0621, "0621","FOURTH & LINDEN SE",,  33.771694,-118.186081,
0622, "0622","FOURTH & ATLANTIC SE",,  33.771645,-118.184731,
0624, "0624","FOURTH & ALAMITOS SE",,  33.771667,-118.181068,
0625, "0625","FOURTH & BONITO SE",,  33.771690,-118.179626,
0626, "0626","GARFIELD & RICHFIELD (LAYOVER) E",,  33.901928,-118.168770,
0627, "0627","FOURTH & ORANGE SE",,  33.771641,-118.176231,
0628, "0628","FOURTH & TILE SE",,  33.771629,-118.174072,
0629, "0629","FOURTH & WALNUT SE",,  33.771645,-118.171883,
0630, "0630","FOURTH & HERMOSA SE",,  33.771706,-118.169083,
0631, "0631","FOURTH & CHERRY SE",,  33.771698,-118.167412,
0632, "0632","FOURTH & JUNIPERO SE",,  33.771706,-118.164177,
0633, "0633","FOURTH & WISCONSIN SE",,  33.771664,-118.161552,
0634, "0634","FOURTH & TEMPLE SE",,  33.771633,-118.158806,
0635, "0635","FOURTH & ORIZABA SE",,  33.771698,-118.156548,
0636, "0636","FOURTH & OBISPO SE",,  33.771656,-118.154449,
0637, "0637","FOURTH & REDONDO SE",,  33.771656,-118.152267,
0638, "0638","FOURTH & LOMA SE",,  33.771648,-118.150085,
0639, "0639","FOURTH & GRAND SE",,  33.771637,-118.147957,
0640, "0640","FOURTH & TERMINO SE",,  33.771683,-118.145660,
0641, "0641","FOURTH & ROSWELL SE",,  33.771648,-118.143562,
0642, "0642","FOURTH & XIMENO SE",,  33.771664,-118.141289,
0643, "0643","FOURTH & TREMONT SE",,  33.771652,-118.139778,
0644, "0644","FOURTH & PARK SW",,  33.771633,-118.137352,
0645, "0645","ROSECRANS & SPANE PARK SE",,  33.903542,-118.176720,
0647, "0647","ROSECRANS & GARFIELD SE",,  33.903538,-118.168602,
0648, "0648","SECOND & PARK SE",,  33.761452,-118.137817,
0649, "0649","GARFIELD / RICHFIELD",,  33.901669,-118.168915,
0650, "0650","SECOND & NIETO SE",,  33.760284,-118.135201,
0652, "0652","SECOND & GLENDORA SE",,  33.759155,-118.132515,
0653, "0653","SECOND & SANTA ANA SE",,  33.758648,-118.131302,
0655, "0655","SECOND & VENETIA NW",,  33.757515,-118.126816,
0657, "0657","SECOND & RAVENNA SE",,  33.756763,-118.122917,
0658, "0658","SECOND & E. CAMPO SW",,  33.756409,-118.121017,
0659, "0659","MARINA & SECOND",,  33.757275,-118.112953,
0660, "0660","MARINA & STUDEBAKER SW",,  33.753014,-118.108276,
0661, "0661","ALAMITOS BAY LANDING W",,  33.747623,-118.113663,
0663, "0663","ALAMITOS BAY E",,  33.747795,-118.113304,
0665, "0665","MAIN & PCH SW",,  33.744186,-118.102913,
0666, "0666","ELECTRIC & MAIN NW",,  33.742935,-118.104179,
0667, "0667","1ST AT PCH SW",,  33.749416,-118.106316,
0668, "0668","NIETO AT APPIAN  NE",,  33.768948,-118.132813,
0669, "0669","ELECTRIC & SEVENTH NW",,  33.744434,-118.105392,
0675, "0675","SECOND & MARINA NW",,  33.757500,-118.113785,
0676, "0676","ROSECRANS & MOBILE HOME PARK NW",,  33.903736,-118.175652,
0677, "0677","SECOND & RAVENNA NW",,  33.757084,-118.123589,
0678, "0678","ROSECRANS & GARFIELD NW",,  33.903748,-118.169411,
0679, "0679","SECOND & VENETIA SE",,  33.757732,-118.126907,
0680, "0680","SECOND & SANTA ANA NW",,  33.758923,-118.131577,
0681, "0681","SECOND & GLENDORA NW",,  33.759487,-118.132843,
0682, "0682","GARFIELD & ROSECRANS SW",,  33.903210,-118.168915,
0683, "0683","SECOND & NIETO NW",,  33.760571,-118.135384,
0685, "0685","SECOND & PARK NW",,  33.761753,-118.138077,
0688, "0688","FOURTH & PARK NW",,  33.771751,-118.137436,
0690, "0690","FOURTH & XIMENO NW",,  33.771755,-118.141891,
0691, "0691","FOURTH & ROSWELL NW",,  33.771740,-118.143974,
0692, "0692","FOURTH & TERMINO NW",,  33.771751,-118.146225,
0693, "0693","FOURTH & GRAND NW",,  33.771763,-118.148308,
0694, "0694","FOURTH & LOMA NW",,  33.771732,-118.150627,
0695, "0695","FOURTH & REDONDO NW",,  33.771774,-118.152687,
0696, "0696","FOURTH & OBISPO NW",,  33.771774,-118.154884,
0697, "0697","FOURTH & ORIZABA NW",,  33.771767,-118.157036,
0698, "0698","FOURTH & TEMPLE NW",,  33.771774,-118.159172,
0699, "0699","FOURTH & MOLINO NW",,  33.771782,-118.161400,
0700, "0700","FOURTH & JUNIPERO NW",,  33.771755,-118.164696,
0701, "0701","FOURTH & CHERRY NW",,  33.771770,-118.168022,
0702, "0702","FOURTH & ROSE NW",,  33.771759,-118.170082,
0703, "0703","FOURTH & WALNUT NW",,  33.771786,-118.172241,
0705, "0705","FOURTH & BONITO NW",,  33.771732,-118.179855,
0706, "0706","FOURTH & ALAMITOS NW",,  33.771805,-118.181717,
0708, "0708","FOURTH & ATLANTIC NW",,  33.771774,-118.185318,
0709, "0709","FOURTH & LINDEN NW",,  33.771763,-118.186646,
0710, "0710","FOURTH & ELM",,  33.771736,-118.187920,
0711, "0711","SIXTH & L.B. BLVD. SE",,  33.774109,-118.188896,
0713, "0713","ATLANTIC & SIXTH NE",,  33.774387,-118.184990,
0714, "0714","ATLANTIC & SEVENTH NE",,  33.775734,-118.184998,
0715, "0715","ATLANTIC & EIGHTH NE",,  33.776798,-118.185005,
0717, "0717","ATLANTIC & TENTH NE",,  33.779263,-118.185005,
0718, "0718","ATLANTIC & 11TH NE",,  33.781105,-118.184975,
0719, "0719","ATLANTIC & ANAHEIM NE",,  33.782761,-118.184967,
0720, "0720","ATLANTIC & NEW YORK NE",,  33.784966,-118.184967,
0721, "0721","ATLANTIC & 16TH NE",,  33.787125,-118.184967,
0722, "0722","ATLANTIC & PCH NE",,  33.789993,-118.184952,
0724, "0724","ATLANTIC & 20TH NE",,  33.793732,-118.184975,
0726, "0726","ATLANTIC & HILL NE",,  33.797363,-118.184975,
0728, "0728","ATLANTIC & BURNETT NE",,  33.800945,-118.184967,
0730, "0730","ATLANTIC & WILLOW NE",,  33.804756,-118.184921,
0731, "0731","ATLANTIC & PATTERSON NE",,  33.807198,-118.184914,
0732, "0732","ATLANTIC & COLUMBIA NE",,  33.809013,-118.184937,
0733, "0733","ATLANTIC & 31ST NE",,  33.813553,-118.184921,
0734, "0734","ATLANTIC & 33RD NE",,  33.817181,-118.184929,
0735, "0735","ATLANTIC & WARDLOW NE",,  33.819000,-118.184914,
0736, "0736","ATLANTIC & 36TH NE",,  33.822372,-118.184967,
0737, "0737","ATLANTIC & 37TH NE",,  33.824509,-118.184959,
0738, "0738","ATLANTIC & BIXBY SE",,  33.827393,-118.184937,
0739, "0739","ATLANTIC & ROOSEVELT NE",,  33.829369,-118.184944,
0740, "0740","ATLANTIC & CARSON NE",,  33.832153,-118.184929,
0742, "0742","ATLANTIC & SAN ANTONIO NE",,  33.837723,-118.184875,
0743, "0743","ATLANTIC & 45TH NE",,  33.840153,-118.184875,
0744, "0744","ATLANTIC & 46TH NE",,  33.842991,-118.184868,
0745, "0745","ATLANTIC & DEL AMO NE",,  33.845619,-118.184845,
0746, "0746","ATLANTIC & 51ST NE",,  33.848679,-118.184807,
0747, "0747","ATLANTIC & ATLN PLAZA NE",,  33.850693,-118.184784,
0748, "0748","ATLANTIC & 53RD SE",,  33.852352,-118.184822,
0749, "0749","ATLANTIC & MARKET NE",,  33.854469,-118.184837,
0751, "0751","ATLANTIC & 56TH NE",,  33.858223,-118.184891,
0752, "0752","ATLANTIC & SOUTH NE",,  33.860168,-118.184868,
0753, "0753","ATLANTIC & 60TH NE",,  33.863785,-118.184891,
0754, "0754","ATLANTIC & HARDING NE",,  33.867424,-118.185211,
0755, "0755","ATLANTIC & ADAMS NE",,  33.870132,-118.185570,
0756, "0756","ATLANTIC & JORDAN HS. E",,  33.871311,-118.185745,
0757, "0757","ATLANTIC & ARTESIA NE",,  33.874798,-118.186066,
0758, "0758","ATLANTIC & 68TH SE",,  33.877983,-118.185966,
0759, "0759","ELM & 4TH SW",,  33.771584,-118.187759,
0761, "0761","Atlantic Pl at 71st NE",,  33.883881,-118.185745,
0763, "0763","Hunsaker at 72nd NE",,  33.885593,-118.185516,
0764, "0764","HUNSAKER & ATLANTIC PL NW",,  33.885689,-118.185646,
0765, "0765","ATLANTIC PL. & 71ST SW",,  33.883549,-118.185913,
0766, "0766","ATLANTIC PL. & 70TH SW",,  33.881527,-118.185982,
0767, "0767","ATLANTIC & 68TH NW",,  33.878265,-118.186089,
0768, "0768","ATLANTIC & ARTESIA SW",,  33.874226,-118.186234,
0769, "0769","ATLANTIC & JORDAN HS. W",,  33.871025,-118.185844,
0770, "0770","ATLANTIC & ADAMS SW",,  33.869667,-118.185646,
0771, "0771","ATLANTIC & HARDING SW",,  33.867130,-118.185341,
0772, "0772","ATLANTIC & 60TH NW",,  33.863789,-118.185097,
0773, "0773","ATLANTIC & SOUTH SW",,  33.859818,-118.185081,
0774, "0774","ATLANTIC & 56TH SW",,  33.857857,-118.185074,
0775, "0775","ATLANTIC & SOUTH NW",,  33.860188,-118.185089,
0776, "0776","ATLANTIC & MARKET NW",,  33.854610,-118.185051,
0777, "0777","ATLANTIC & 53RD SW",,  33.852226,-118.185036,
0778, "0778","ATLANTIC & 52ND SW",,  33.850418,-118.185020,
0779, "0779","ATLANTIC & 51ST SW",,  33.848499,-118.185051,
0780, "0780","ATLANTIC & DEL AMO SW",,  33.844913,-118.185112,
0781, "0781","ATLANTIC & 46TH SW",,  33.842438,-118.185089,
0782, "0782","ATLANTIC & 45TH SW",,  33.839661,-118.185127,
0783, "0783","ATLANTIC & SAN ANTONIO SW",,  33.836250,-118.185143,
0784, "0784","ATLANTIC & BURLINGHALL SW",,  33.834095,-118.185165,
0785, "0785","ATLANTIC & CARSON SW",,  33.831448,-118.185204,
0786, "0786","ATLANTIC & ROOSEVELT SW",,  33.828720,-118.185188,
0787, "0787","ATLANTIC & BIXBY SW",,  33.826508,-118.185120,
0788, "0788","ATLANTIC & 37TH SW",,  33.823978,-118.185158,
0789, "0789","ATLANTIC & 36TH SW",,  33.821964,-118.185158,
0790, "0790","ATLANTIC & WARDLOW SW",,  33.818604,-118.185089,
0791, "0791","ATLANTIC & 31ST NW",,  33.813671,-118.185188,
0792, "0792","ATLANTIC & COLUMBIA SW",,  33.808678,-118.185181,
0794, "0794","ATLANTIC & WILLOW SW",,  33.804073,-118.185127,
0796, "0796","ATLANTIC & BURNETT SW",,  33.800545,-118.185066,
0798, "0798","ATLANTIC & HILL SW",,  33.796841,-118.185173,
0800, "0800","ATLANTIC & 20TH SW",,  33.793255,-118.185135,
0802, "0802","ATLANTIC & PCH SW",,  33.789604,-118.185089,
0803, "0803","ATLANTIC & 16TH SW",,  33.786755,-118.185135,
0804, "0804","ATLANTIC & NEW YORK SW",,  33.784599,-118.185173,
0805, "0805","ATLANTIC & TENTH SW",,  33.778625,-118.185165,
0807, "0807","ATLANTIC & EIGHTH SW",,  33.776279,-118.185135,
0808, "0808","SEVENTH & ATLANTIC NW",,  33.775402,-118.185539,
0810, "0810","NEW YORK & ATLANTIC SE",,  33.784817,-118.184769,
0811, "0811","NEW YORK & M.L. KING SE",,  33.784817,-118.180603,
0812, "0812","NEW YORK & CERRITOS SW",,  33.784859,-118.178055,
0813, "0813","ALAMITOS & 15TH NE",,  33.786434,-118.176697,
0814, "0814","ORANGE & PCH NE",,  33.790104,-118.176323,
0815, "0815","ORANGE & 19TH NE",,  33.791424,-118.176315,
0816, "0816","ORANGE & 20TH NE",,  33.794739,-118.176254,
0817, "0817","ORANGE & HILL NE",,  33.797440,-118.176277,
0818, "0818","ORANGE & 23RD SE",,  33.798771,-118.176300,
0819, "0819","ORANGE & BURNETT SE",,  33.800663,-118.176292,
0820, "0820","ORANGE & WILLOW SE",,  33.803619,-118.176270,
0822, "0822","ORANGE & 29TH SE",,  33.809669,-118.176239,
0823, "0823","ORANGE & SPRING NE",,  33.812088,-118.176247,
0824, "0824","ORANGE & 32ND NE",,  33.815525,-118.176315,
0825, "0825","ORANGE & 33RD NE",,  33.817295,-118.176308,
0826, "0826","ORANGE & WARDLOW NE",,  33.819130,-118.176315,
0827, "0827","ORANGE & 36TH NE",,  33.822350,-118.176315,
0828, "0828","ORANGE & 37TH NE",,  33.824440,-118.176292,
0829, "0829","ORANGE & BIXBY NE",,  33.826977,-118.176270,
0830, "0830","ORANGE & ROOSEVELT NE",,  33.830170,-118.176270,
0831, "0831","ORANGE & CARSON NE",,  33.832779,-118.176247,
0832, "0832","ORANGE & TEHACHAPI NE",,  33.836090,-118.176239,
0833, "0833","ORANGE & GOLDFIELD NE",,  33.839275,-118.176239,
0834, "0834","ORANGE & SAN ANTONIO NE",,  33.841934,-118.176262,
0835, "0835","ORANGE & E. GOLDFIELD NE",,  33.844196,-118.176521,
0836, "0836","ORANGE & DEL AMO NE",,  33.847282,-118.176819,
0837, "0837","ORANGE & 52ND NE",,  33.850384,-118.177116,
0838, "0838","ORANGE & 53RD NE",,  33.852688,-118.177139,
0839, "0839","ORANGE & MARKET NE",,  33.854671,-118.177200,
0841, "0841","ORANGE & 56TH NE",,  33.857822,-118.177208,
0842, "0842","ORANGE & SOUTH NE",,  33.860432,-118.177216,
0843, "0843","ORANGE & HUNGERFORD NE",,  33.863033,-118.177261,
0844, "0844","ORANGE & 61ST NE",,  33.865738,-118.177292,
0845, "0845","ORANGE & HARDING NE",,  33.867577,-118.177307,
0846, "0846","ORANGE & 63RD NE",,  33.869362,-118.177307,
0847, "0847","ORANGE & 64TH NE",,  33.871181,-118.177315,
0848, "0848","ORANGE & 65TH NE",,  33.873047,-118.177338,
0849, "0849","ORANGE & ARTESIA NE",,  33.874912,-118.177353,
0850, "0850","ORANGE & 67TH NE",,  33.876633,-118.177361,
0851, "0851","ORANGE & 68TH NE",,  33.878448,-118.177361,
0852, "0852","ORANGE & 70TH SE",,  33.881565,-118.177399,
0853, "0853","ORANGE & JACKSON NE",,  33.885807,-118.177399,
0854, "0854","ORANGE & ALONDRA NE",,  33.889347,-118.177406,
0855, "0855","ORANGE & MYRRH NE",,  33.892948,-118.177429,
0856, "0856","ORANGE & SOMERSET BLVD NE",,  33.896694,-118.177475,
0857, "0857","ORANGE & SAN VICENTE NE",,  33.899857,-118.177475,
0858, "0858","ORANGE & SAN CARLOS NE",,  33.902210,-118.177521,
0861, "0861","ORANGE & SAN CARLOS NW",,  33.901939,-118.177643,
0862, "0862","ORANGE & SAN VICENTE NW",,  33.899437,-118.177628,
0863, "0863","ORANGE & SOMERSET BLVD SW",,  33.895977,-118.177612,
0864, "0864","ORANGE & MYRRH W",,  33.892563,-118.177612,
0865, "0865","ORANGE & ALONDRA NW",,  33.889503,-118.177574,
0866, "0866","ORANGE & 72ND SW",,  33.885220,-118.177567,
0867, "0867","ORANGE & 70TH SW",,  33.881592,-118.177521,
0868, "0868","ORANGE & 68TH SW",,  33.878067,-118.177582,
0869, "0869","ORANGE & 67TH SW",,  33.876328,-118.177460,
0870, "0870","ORANGE & ARTESIA SW",,  33.874367,-118.177498,
0871, "0871","ORANGE & 65TH SW",,  33.872627,-118.177437,
0872, "0872","ORANGE & 64TH SW",,  33.870846,-118.177498,
0873, "0873","ORANGE & 63RD SW",,  33.869038,-118.177483,
0874, "0874","ORANGE & HARDING SW",,  33.867058,-118.177460,
0875, "0875","ORANGE & 61ST SW",,  33.865360,-118.177460,
0876, "0876","ORANGE & 60TH SW",,  33.863499,-118.177368,
0877, "0877","ORANGE & SOUTH SW",,  33.859856,-118.177383,
0878, "0878","ORANGE & 56TH SW",,  33.857716,-118.177330,
0880, "0880","ORANGE & MARKET SW",,  33.854115,-118.177383,
0881, "0881","ORANGE & VIA WANDA SW",,  33.849785,-118.177254,
0882, "0882","ORANGE & DEL AMO SW",,  33.846699,-118.176964,
